model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.6173436081747622,0.016938043624472997,0.009583600365212408,0.6741850818648157,0.7113000676600033,0.011900413554212102,387.5,0.7597258761319097,0.019102423582808115,0.00024756234294424456
Logistic regression,context_10,+10 difficulty/reach,118,0.8019389884687306,0.013137277024690891,0.007433114218091493,0.8147484940997635,0.7039810253011,0.008136940700372733,387.5,0.4585490483030112,0.04655586450826377,0.00026089225139003247
Logistic regression,context_20,+20 geometry/state,128,0.8054556669992509,0.01371862506033875,0.00776204283406816,0.816896552960193,0.71843476702762,0.009963445177059044,387.5,0.4489632131246653,0.05151981958867206,0.00026509024125213426
Logistic regression,context_22,+22 full context,130,0.84874382805206,0.014636473232133271,0.008281364325347719,0.8650981988693869,0.7610299968828224,0.012229351397393453,387.5,0.35393067474261236,0.05380149658109682,0.0002618126697295035
MLP-24,baseline,Baseline,108,0.8381293716409542,0.01940705433551816,0.010980574683893322,0.8569263478430402,0.794678970534683,0.010281595666918653,387.5,0.3970929437914086,0.35865560083281406,0.0003430243377806619
MLP-24,context_10,+10 difficulty/reach,118,0.8768632148527641,0.013177128728510942,0.007455662442181101,0.8841907032751255,0.8148992687651889,0.011738662249227606,387.5,0.2847840197152968,0.35520455207733903,0.00032974666585990536
MLP-24,context_20,+20 geometry/state,128,0.876769142410489,0.02202282965961601,0.012460588899650646,0.8871601748239971,0.8196033844822556,0.02012988953489484,387.5,0.2868946720859265,0.3167767951769444,0.00033938557802078623
MLP-24,context_22,+22 full context,130,0.8799178630493998,0.012535440385628174,0.007092593083431874,0.8902086320727011,0.8263710552258235,0.009371411325525684,387.5,0.2833215391779531,0.358774607758581,0.00033999658868803334
