model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.6213131904901712,0.013431103019814407,0.007599361925123374,0.6789471331206012,0.7140458520272143,0.007580012265138129,877.75,0.7514357062802288,0.029318437659336876,0.00041813899588305503
Logistic regression,context_10,+10 difficulty/reach,118,0.8100852117648815,0.009770571295499375,0.005528221128241135,0.8219270224421437,0.711708325176907,0.005054245504709207,877.75,0.4513150514009463,0.13258290266094264,0.00044823624193668365
Logistic regression,context_20,+20 geometry/state,128,0.81045292052865,0.010105205310373075,0.005717558146037124,0.8208798212780065,0.7236281990337373,0.0073467176820742235,877.75,0.4419043705435286,0.15882575691405995,0.0004673541698139161
Logistic regression,context_22,+22 full context,130,0.8497698463889999,0.011565381952559389,0.006543730855919182,0.8667313836833933,0.7554608487707606,0.009207078851737318,877.75,0.3365264276655064,0.16651806250835458,0.0004468679107958451
MLP-24,baseline,Baseline,108,0.851429164074077,0.011023451555444434,0.00623710486847595,0.8674998908295395,0.8050356395286685,0.007015026142669841,877.75,0.36259624064802076,0.7485104548250092,0.0005226039987367889
MLP-24,context_10,+10 difficulty/reach,118,0.9007751256487331,0.008756466697225188,0.004954437436697097,0.9099099833143679,0.8514658580808369,0.0071459927864706875,877.75,0.23852586797925515,0.8960267327493057,0.000563031256509324
MLP-24,context_20,+20 geometry/state,128,0.9034457291895572,0.01016643186954632,0.005752200333048947,0.9129356775684156,0.8580649204260329,0.0070128593822575205,877.75,0.2364970397294287,0.7935439408368742,0.0005415832420112565
MLP-24,context_22,+22 full context,130,0.9021335619590727,0.011548604543009674,0.006534238142837747,0.9112405202692183,0.8571022360571954,0.009408988056855857,877.75,0.23621996471224008,0.8596216910809744,0.0005882429977646098
