seed,model,stage,stage_label,feature_count,train_rows,validation_rows,test_rows,held_out_robot,accuracy,balanced_accuracy,macro_f1,reachable_macro_f1,reachable_test_rows,log_loss,fit_seconds,inference_seconds
101,Logistic regression,baseline,Baseline,108,1889,361,750,preset-02-revolute,0.21466666666666667,0.465,0.17636083688071733,0.11462962962962964,486,1.6776000739676311,0.015410249994602054,0.00028675002977252007
101,MLP-24,baseline,Baseline,108,1889,361,750,preset-02-revolute,0.7013333333333334,0.681163144412424,0.49604145097481195,0.45683957843582257,486,0.7195697874412541,0.2101534579996951,0.0003838340053334832
101,Logistic regression,context_10,+10 difficulty/reach,118,1889,361,750,preset-02-revolute,0.004,0.3333333333333333,0.0026560424966799467,0.00408997955010225,486,2.3746719834326377,0.03757074999157339,0.00036258401814848185
101,MLP-24,context_10,+10 difficulty/reach,118,1889,361,750,preset-02-revolute,0.4866666666666667,0.5501785142491195,0.41248985170373476,0.32340145192376574,486,1.3541038075089713,0.3246446249540895,0.00034612498711794615
101,Logistic regression,context_20,+20 geometry/state,128,1889,361,750,preset-02-revolute,0.012,0.33846061479346784,0.012823537658509729,0.006014069467998241,486,2.3400375073204693,0.03599558398127556,0.0002750420244410634
101,MLP-24,context_20,+20 geometry/state,128,1889,361,750,preset-02-revolute,0.42,0.5013840858149216,0.3858677061709659,0.19886573824749243,486,1.5896639069703407,0.23212741600582376,0.00034912500996142626
101,Logistic regression,context_22,+22 full context,130,1889,361,750,preset-02-revolute,0.18933333333333333,0.450821325648415,0.18702722055479637,0.028275754746342977,486,2.4718604287061705,0.032284374989103526,0.0003473340184427798
101,MLP-24,context_22,+22 full context,130,1889,361,750,preset-02-revolute,0.456,0.5273206852385526,0.3996767929777632,0.21378792207654784,486,1.4659090639774255,0.26711508398875594,0.00048741698265075684
102,Logistic regression,baseline,Baseline,108,1930,320,750,preset-03-revolute,0.4866666666666667,0.40376549568543635,0.33406239758345707,0.3482644948613535,493,1.1482129667495435,0.0318011250346899,0.00026516697835177183
102,MLP-24,baseline,Baseline,108,1930,320,750,preset-03-revolute,0.7093333333333334,0.4048661987876221,0.3957093460538603,0.35049762943501084,493,1.224295703252737,0.27050641702953726,0.0003362090210430324
102,Logistic regression,context_10,+10 difficulty/reach,118,1930,320,750,preset-03-revolute,0.644,0.4949216832093037,0.4366817794588371,0.3126941497037918,493,1.13118786749653,0.04288304096553475,0.00034679198870435357
102,MLP-24,context_10,+10 difficulty/reach,118,1930,320,750,preset-03-revolute,0.7946666666666666,0.5309689075441485,0.5191304965985765,0.4774008197921242,493,1.08872285040318,0.5065279169939458,0.0005002499674446881
102,Logistic regression,context_20,+20 geometry/state,128,1930,320,750,preset-03-revolute,0.6613333333333333,0.5110343079208906,0.44935064935064933,0.3353021442495126,493,1.1636810577741674,0.037338291003834456,0.0003702079993672669
102,MLP-24,context_20,+20 geometry/state,128,1930,320,750,preset-03-revolute,0.792,0.5342485535220894,0.5186037591100883,0.48344470408177215,493,1.0216150448355807,0.2695743750082329,0.00035983294947072864
102,Logistic regression,context_22,+22 full context,130,1930,320,750,preset-03-revolute,0.7053333333333334,0.5350155157419798,0.4771014096695589,0.3864761103033086,493,1.0993757177194707,0.03149374999338761,0.0002638750011101365
102,MLP-24,context_22,+22 full context,130,1930,320,750,preset-03-revolute,0.768,0.5480538734801151,0.5107712982009743,0.4745106552335468,493,0.9384304251043494,0.2615675000124611,0.0003690419835038483
103,Logistic regression,baseline,Baseline,108,1902,348,750,preset-04-prismatic,0.6573333333333333,0.3359073359073359,0.2693001091598403,0.3333333333333333,491,1.227470154899939,0.006740125012584031,0.00022191699827089906
