schemaVersion,runId,globalIteration,featureProfile,candidateId,modelKind,hiddenUnits,epoch,trainingLoss,validationAccuracy,validationBalancedAccuracy,validationMacroF1,validationLogLoss,elapsedMillis,featureSelectionId,featureSelectionName
1,training-1788865198938-bundled-1k-all-feature-profiles,32,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,20,0.2970545257303253,0.68,0.48809523809523814,0.4465811965811966,0.7399582684819971,56,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,33,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,21,0.2987063233921547,0.67,0.4904761904761905,0.44254510921177587,0.7879266192661136,58,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,34,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,22,0.2921593322725842,0.71,0.48095238095238096,0.45761689291101054,0.6764272204644729,60,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,35,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,23,0.29350508000535425,0.7,0.44761904761904764,0.4386473429951691,0.6319759596872632,63,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,36,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,24,0.29709705418776383,0.71,0.4666666666666666,0.451181592039801,0.6515199895720596,65,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,37,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,25,0.2856781026869065,0.69,0.4928571428571429,0.45257772530499807,0.733338376931091,67,context_enhanced,Context enhanced · 130
1,training-1788865198938-bundled-1k-all-feature-profiles,38,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,1,1.1251289431098934,0.64,0.3761904761904762,0.4020703933747412,0.7601494648827689,8,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,39,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,2,0.5646775296366445,0.67,0.48333333333333334,0.44516876720266546,0.719926053411197,14,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,40,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,3,0.45094558857401323,0.7,0.5261904761904762,0.46574770258980785,0.7246663945554417,20,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,41,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,4,0.36713845062596956,0.75,0.5071428571428571,0.48376438418594053,0.5682410906985748,26,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,42,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,5,0.32771336227436076,0.77,0.5238095238095238,0.49880369146633247,0.5714899776144825,31,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,43,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,6,0.28995777589404137,0.77,0.530952380952381,0.5012919896640827,0.584266015081837,37,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,44,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,7,0.2782455475698241,0.78,0.5285714285714286,0.5050505050505051,0.5774976604792088,43,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,45,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,8,0.25477511067923064,0.77,0.530952380952381,0.5012919896640827,0.5948319456979866,50,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,46,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,9,0.24368574648702074,0.77,0.530952380952381,0.5012919896640827,0.5826083580848181,56,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,47,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,10,0.23438591867314063,0.78,0.5285714285714286,0.5050505050505051,0.5568852732376086,63,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,48,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,11,0.22813833068746245,0.77,0.5380952380952381,0.5035673357731691,0.6106851118692052,69,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,49,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,12,0.2169277184359008,0.75,0.5428571428571428,0.49508067689885876,0.6625528763313525,75,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,50,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,13,0.21165455462216123,0.75,0.5428571428571428,0.49508067689885876,0.6552232168739722,81,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,51,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,14,0.2061984024868327,0.76,0.5476190476190476,0.5012942191544435,0.6684837019140715,88,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,52,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,15,0.19802873637681262,0.75,0.5285714285714286,0.4911780821917808,0.5965368252568424,95,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,53,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,16,0.19352254075908484,0.76,0.5404761904761904,0.49941877361232195,0.6058988495737773,101,context_expanded,Expanded research context · 383
1,training-1788865198938-bundled-1k-all-feature-profiles,54,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,1,0.9753582845301394,0.72,0.4428571428571429,0.44323577656910995,0.6490047379494795,9,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,55,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,2,0.520584356491458,0.75,0.4071428571428572,0.40614035087719297,0.5470155159375759,16,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,56,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,3,0.4170263226701272,0.76,0.4619047619047619,0.4625922023182296,0.5298858290188487,23,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,57,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,4,0.3169153652092231,0.77,0.5023809523809524,0.4898887160464282,0.5938747085400224,30,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,58,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,5,0.28887213552937085,0.78,0.4928571428571429,0.4887659289067739,0.5976375698702333,37,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,59,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,6,0.27970532860342806,0.78,0.4857142857142857,0.486315332899588,0.6516528472224169,44,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,60,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,7,0.2706696816897851,0.74,0.4666666666666666,0.46009852216748764,0.6569805541239362,51,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,61,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,8,0.24124563826894596,0.72,0.48571428571428577,0.46274509803921565,0.6848024388760474,58,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,62,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,9,0.23802364896370243,0.77,0.49523809523809526,0.48636345161159217,0.6341977295133577,64,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,63,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,10,0.20894118041932502,0.79,0.4976190476190476,0.4951048951048951,0.6281884230031345,71,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,64,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,11,0.2050310310446075,0.78,0.5,0.49261083743842365,0.6438437506124026,78,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,65,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,12,0.19064975535500703,0.78,0.5142857142857143,0.49936748893105626,0.6996545571288441,85,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,66,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,13,0.18482795009029454,0.77,0.5166666666666667,0.49608636977058035,0.7137092392971449,93,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,67,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,14,0.17812358716405896,0.76,0.5047619047619047,0.48694029850746273,0.7198678616461659,99,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,68,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,15,0.17089804548369578,0.75,0.4928571428571429,0.47760141093474423,0.7080508375982337,107,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,69,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,16,0.16611516902753945,0.76,0.4976190476190476,0.48371283997469955,0.699037255766313,114,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,70,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,17,0.16107674137098643,0.73,0.4833333333333334,0.4655484866011183,0.7117418392218723,121,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865198938-bundled-1k-all-feature-profiles,71,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,18,0.15618580276430202,0.74,0.49523809523809526,0.47474747474747475,0.6985493837027371,128,context_research_v2,Experimental nonlinear context v2 · 468
