seed,model,stage,stage_label,feature_count,train_rows,validation_rows,test_rows,held_out_robot,accuracy,balanced_accuracy,macro_f1,reachable_macro_f1,reachable_test_rows,log_loss,fit_seconds,inference_seconds
101,Logistic regression,baseline,Baseline,108,3498,746,756,,0.5793650793650794,0.6670705962071195,0.608458077497111,0.6868287400741407,485,0.7924947650101656,0.022326207952573895,0.00033850001636892557
101,MLP-24,baseline,Baseline,108,3498,746,756,,0.8333333333333334,0.8494473342311126,0.8306377435249117,0.7953573259574792,485,0.35671141304609105,0.490566749998834,0.00035254203248769045
101,Logistic regression,context_10,+10 difficulty/reach,118,3498,746,756,,0.7817460317460317,0.8109151845240299,0.8005913424679539,0.7024433222477328,485,0.45746694481081757,0.051251540950033814,0.0010299169807694852
101,MLP-24,context_10,+10 difficulty/reach,118,3498,746,756,,0.876984126984127,0.8942314353745952,0.876369828694289,0.8130367399483793,485,0.2932431990935565,0.5563302909722552,0.0003470410010777414
101,Logistic regression,context_20,+20 geometry/state,128,3498,746,756,,0.7896825396825397,0.8139415124260827,0.8057633596956104,0.715107922516672,485,0.4398465887608547,0.06786320800893009,0.0004422080237418413
101,MLP-24,context_20,+20 geometry/state,128,3498,746,756,,0.8690476190476191,0.879728526132877,0.8651885402472934,0.8117779933608721,485,0.28611254667014946,0.3071447919937782,0.00036566698690876365
101,Logistic regression,context_22,+22 full context,130,3498,746,756,,0.8267195767195767,0.854689402502204,0.8379641988032062,0.7373752182865484,485,0.36052474435601595,0.08091554103884846,0.0003905000048689544
101,MLP-24,context_22,+22 full context,130,3498,746,756,,0.8835978835978836,0.8821914879886421,0.8805163556151303,0.8331345656927053,485,0.2883675400843362,0.3061922079650685,0.0003703329712152481
102,Logistic regression,baseline,Baseline,108,3527,724,749,,0.5901201602136181,0.6736778997854348,0.6173247870893016,0.7058691002215628,492,0.7448070794651999,0.019976291980128735,0.0002604160108603537
102,MLP-24,baseline,Baseline,108,3527,724,749,,0.835781041388518,0.8719256174008162,0.8413277603155255,0.8016033067974963,492,0.4077213510855388,0.5418294999981299,0.00039045902667567134
102,Logistic regression,context_10,+10 difficulty/reach,118,3527,724,749,,0.7596795727636849,0.8039373012867902,0.7839141402774437,0.6746316291415098,492,0.49713073208905667,0.0565487090498209,0.00034654198680073023
102,MLP-24,context_10,+10 difficulty/reach,118,3527,724,749,,0.8744993324432577,0.8872556090465973,0.8730920405677383,0.8168561254892189,492,0.27319112393522793,0.6010111249634065,0.00034495798172429204
102,Logistic regression,context_20,+20 geometry/state,128,3527,724,749,,0.7596795727636849,0.8000943606017442,0.7821388596066265,0.6855522188855523,492,0.4916716765212676,0.07707375002792105,0.00040595897007733583
102,MLP-24,context_20,+20 geometry/state,128,3527,724,749,,0.8664886515353805,0.8812063131449728,0.8651850359615102,0.8057174461278485,492,0.3073212988623529,0.47985499998321757,0.000417332979850471
102,Logistic regression,context_22,+22 full context,130,3527,724,749,,0.8184245660881175,0.8542296989476088,0.833365763992107,0.7343199745869019,492,0.3712008751742686,0.08308925002347678,0.00030187499942258
102,MLP-24,context_22,+22 full context,130,3527,724,749,,0.8731642189586115,0.8794101560856578,0.8696400963519699,0.8151923826187571,492,0.27259661337138735,0.33863608399406075,0.0003613749868236482
103,Logistic regression,baseline,Baseline,108,3465,753,782,,0.6074168797953964,0.6865617963140472,0.6435702247629566,0.732519893176368,519,0.7467434658347618,0.020688791992142797,0.000247957999818027
103,MLP-24,baseline,Baseline,108,3465,753,782,,0.8324808184143222,0.8556634572290935,0.8402772269852758,0.7756179296451263,519,0.37162345053222867,0.4130417080014013,0.00041720899753272533
103,Logistic regression,context_10,+10 difficulty/reach,118,3465,753,782,,0.7851662404092071,0.8194478960235685,0.8070138836202494,0.7056531564539088,519,0.4614487895677868,0.05140266701346263,0.00030633300775662065
103,MLP-24,context_10,+10 difficulty/reach,118,3465,753,782,,0.8938618925831202,0.8950571262895629,0.8921774483363536,0.8465878796205816,519,0.24671802725272174,0.6578217499773018,0.0003937919973395765
103,Logistic regression,context_20,+20 geometry/state,128,3465,753,782,,0.789002557544757,0.8195481056064873,0.8090682704033353,0.7096300315034098,519,0.4575298086436711,0.07248708402039483,0.0003409580094739795
103,MLP-24,context_20,+20 geometry/state,128,3465,753,782,,0.8836317135549873,0.8878795864659259,0.879707235639439,0.8338371286679022,519,0.2647246664851986,0.68051649996778,0.0006743749836459756
103,Logistic regression,context_22,+22 full context,130,3465,753,782,,0.8248081841432225,0.8595626796148674,0.8425268779688816,0.7340672733776027,519,0.35844174772918724,0.07880970800761133,0.0003415840328671038
103,MLP-24,context_22,+22 full context,130,3465,753,782,,0.8759590792838875,0.8901211405655979,0.8811628570801222,0.816589498065906,519,0.2860320707125381,0.45122412499040365,0.0005028750165365636
104,Logistic regression,baseline,Baseline,108,3489,719,792,,0.6085858585858586,0.6990157837230061,0.6427336839101545,0.7178030324473271,526,0.7593202467873617,0.02040191600099206,0.00030087499180808663
104,MLP-24,baseline,Baseline,108,3489,719,792,,0.8181818181818182,0.8456873170771965,0.8317681312958388,0.7711218236985168,526,0.41954982545053343,0.3978354590362869,0.0003653749590739608
104,Logistic regression,context_10,+10 difficulty/reach,118,3489,719,792,,0.7815656565656566,0.8181696753349224,0.80510299803257,0.7063850308641975,526,0.4643055174226826,0.0583535410114564,0.0002875829814001918
104,MLP-24,context_10,+10 difficulty/reach,118,3489,719,792,,0.8901515151515151,0.8988911154942977,0.8915387022891074,0.8516164617382166,526,0.26477689947118527,0.5264412920223549,0.000365540967322886
104,Logistic regression,context_20,+20 geometry/state,128,3489,719,792,,0.7840909090909091,0.8204396374442838,0.8071071479945569,0.711953870571539,526,0.45640253578886025,0.07560037501389161,0.00029379199258983135
104,MLP-24,context_20,+20 geometry/state,128,3489,719,792,,0.8825757575757576,0.892601684634147,0.8854501265388209,0.8296250599005034,526,0.32560050953691133,0.5795782079803757,0.0004670000053010881
104,Logistic regression,context_22,+22 full context,130,3489,719,792,,0.8295454545454546,0.8661676186217572,0.8462707455314279,0.74870699697707,526,0.3527202202666328,0.07797587499953806,0.00034620799124240875
104,MLP-24,context_22,+22 full context,130,3489,719,792,,0.8838383838383839,0.9009401009800149,0.8886860695958347,0.8308694591793184,526,0.2775548388173282,0.4280129999970086,0.00043008296051993966
