model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.6195468465215405,0.014630861924744045,0.008278189429312677,0.6787323146485248,0.7113709478738679,0.009419916592072922,782.0,0.7531427081031978,0.025845979083290633,0.00037338541975865763
Logistic regression,context_10,+10 difficulty/reach,118,0.8059712767901908,0.011238990931501536,0.006359057750927731,0.818629661429331,0.7051476291176404,0.0065868003720499155,782.0,0.45434871465181387,0.11410957316305333,0.0003929585072910413
Logistic regression,context_20,+20 geometry/state,128,0.8081032061539304,0.012571920524416653,0.007113233665022485,0.8189815559186812,0.7180366209004919,0.009019015025972648,782.0,0.4440677863449329,0.13079919108228447,0.00040425683740371216
Logistic regression,context_22,+22 full context,130,0.8493188053556723,0.011441562780698357,0.006473673564358476,0.866245993044063,0.7552078051039467,0.009449405594412626,782.0,0.33828739633973665,0.13625015283954175,0.0004511182535983001
MLP-24,baseline,Baseline,108,0.8520845287059382,0.01213411206779972,0.00686552021134683,0.8679748692277736,0.7999857189106289,0.008176519453032029,782.0,0.3629047071059703,0.6425698368257144,0.0005043959196579332
MLP-24,context_10,+10 difficulty/reach,118,0.8983734610524476,0.013588299397406538,0.007688304148623456,0.9061968666567873,0.8482961449695545,0.009821355388423662,782.0,0.23585040027617432,0.7582106736663263,0.000530059085576795
MLP-24,context_20,+20 geometry/state,128,0.9000966500356036,0.006656203194797891,0.003766101492171461,0.908648594695591,0.852311565199785,0.005500973261575616,782.0,0.2427399392779361,0.746408392325975,0.0005044930876465514
MLP-24,context_22,+22 full context,130,0.896110942538141,0.015215787659653108,0.00860914231920825,0.9047364796507537,0.848390416582474,0.011433268296973876,782.0,0.2514160968794789,0.7262865659868112,0.0005281040842722481
