seed,model,stage,stage_label,feature_count,train_rows,validation_rows,test_rows,held_out_robot,accuracy,balanced_accuracy,macro_f1,reachable_macro_f1,reachable_test_rows,log_loss,fit_seconds,inference_seconds
101,Logistic regression,baseline,Baseline,108,7018,1495,1487,,0.5574983187626092,0.6505936273718215,0.5931005715083673,0.6885423927950801,968,0.781453068158613,0.036451457999646664,0.0006277500069700181
101,MLP-24,baseline,Baseline,108,7018,1495,1487,,0.8426361802286483,0.862185035931636,0.846967388883226,0.80644829228737,968,0.3613203502192366,1.1287603749660775,0.0006000829744152725
101,Logistic regression,context_10,+10 difficulty/reach,118,7018,1495,1487,,0.7827841291190316,0.8108253880384715,0.8029393826164587,0.7112336386761685,968,0.46519483401804285,0.14428041694918647,0.000667791988234967
101,MLP-24,context_10,+10 difficulty/reach,118,7018,1495,1487,,0.8977807666442502,0.9068528644959194,0.8972128861455334,0.8550275310458337,968,0.25437701501746357,0.9690995420096442,0.0005374590400606394
101,Logistic regression,context_20,+20 geometry/state,128,7018,1495,1487,,0.7787491593813046,0.8065993927283207,0.7991187796509016,0.7123807097059616,968,0.45624004448583394,0.17272266699001193,0.0005701660411432385
101,MLP-24,context_20,+20 geometry/state,128,7018,1495,1487,,0.8708809683927371,0.8896060460037241,0.8717221962513442,0.8100079487367623,968,0.28483934513889675,0.5912896249792539,0.0005472500342875719
101,Logistic regression,context_22,+22 full context,130,7018,1495,1487,,0.8224613315400134,0.8531770263611301,0.8347054348187891,0.7405434412926746,968,0.36186508225304165,0.17252024996560067,0.0004887499962933362
101,MLP-24,context_22,+22 full context,130,7018,1495,1487,,0.8930733019502354,0.9022748349274844,0.8898698417458064,0.847283696385758,968,0.2556686558264192,0.723934207984712,0.0005596659611910582
102,Logistic regression,baseline,Baseline,108,7025,1474,1501,,0.5902731512325117,0.6842709248647912,0.6256094610381392,0.7030420880137956,986,0.7288303327452683,0.0352879170095548,0.00041570799658074975
102,MLP-24,baseline,Baseline,108,7025,1474,1501,,0.8414390406395736,0.8670023679574923,0.8525670908547007,0.8103351697735607,986,0.3798535655250744,0.49631404102547094,0.0005275420262478292
102,Logistic regression,context_10,+10 difficulty/reach,118,7025,1474,1501,,0.7721518987341772,0.81449858293833,0.796736967637211,0.6953426141276586,986,0.4654592393476527,0.1626236670417711,0.0005832500173710287
102,MLP-24,context_10,+10 difficulty/reach,118,7025,1474,1501,,0.8834110592938041,0.9075101174490414,0.8891739459923116,0.8288779181788287,986,0.2601704194141581,0.7093776669935323,0.0005842499667778611
102,Logistic regression,context_20,+20 geometry/state,128,7025,1474,1501,,0.7781479013990673,0.8144284517930883,0.8004605069960503,0.7126215136314454,986,0.4597276770433168,0.15994766599033028,0.0004872920108027756
102,MLP-24,context_20,+20 geometry/state,128,7025,1474,1501,,0.8947368421052632,0.8967452960565669,0.8897309875738283,0.846124054998547,986,0.22353721660336046,1.1065523329889402,0.0006924589979462326
102,Logistic regression,context_22,+22 full context,130,7025,1474,1501,,0.832111925383078,0.8676978007697924,0.8466282871141582,0.7490415534999251,986,0.3399256957312434,0.18037062499206513,0.0004539579967968166
