model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.6217075099277509,0.012848483636441555,0.0072697139764544725,0.679409125593117,0.7153477716310128,0.008615240992954938,972.0833333333334,0.7508105821915487,0.03553591683642784,0.0004869791688785578
Logistic regression,context_10,+10 difficulty/reach,118,0.8106944316836558,0.009064832719598655,0.005128911938602826,0.8226331354932004,0.7124648004190474,0.004178560716065777,972.0833333333334,0.446344741968322,0.16139348974199189,0.0005272535005739579
Logistic regression,context_20,+20 geometry/state,128,0.8130272318101412,0.009575964767775844,0.005418112119697241,0.8236010459797702,0.72641292013917,0.006089429338542309,972.0833333333334,0.4366161781266056,0.1881342188377554,0.0005295312536569933
Logistic regression,context_22,+22 full context,130,0.8526601072915168,0.010884347724195914,0.006158399466747642,0.8696146370366101,0.7605031340557108,0.008645092524439632,972.0833333333334,0.3300829450235381,0.2087455139941691,0.000545364668748031
MLP-24,baseline,Baseline,108,0.8561962655077208,0.010663738164326024,0.00603357785774649,0.8709989527976575,0.8089621014028089,0.009205416372035181,972.0833333333334,0.34780440411948493,0.7935564132494619,0.0006487292606228342
MLP-24,context_10,+10 difficulty/reach,118,0.9029533524817165,0.012143428544591049,0.0068707915043225345,0.9133141272965813,0.8542076157611326,0.01069928585217754,972.0833333333334,0.2325081854968197,1.157293020922225,0.0005993820135093605
MLP-24,context_20,+20 geometry/state,128,0.9070279946539325,0.01521377030203596,0.008608000891684203,0.9152278164749511,0.8628613137416234,0.01145251075194807,972.0833333333334,0.22258922210236687,1.0593772394931875,0.0006389652504973734
MLP-24,context_22,+22 full context,130,0.9020419105927711,0.010265267693649925,0.005808121964907707,0.9109145951959058,0.8566505429021573,0.00822262944685183,972.0833333333334,0.22931956399479503,0.9345030453405343,0.0006182985768343011
