trialIndex,cohort,scenario,seed,linkCount,jointMode,targetX,targetY,targetZ,branch,reportedConverged,validatedSuccess,status,detailCode,iterations,stateFinite,jointLimitsValid,independentResidualMeters,nonFiniteEncountered,unsafeSuccess,exceptionContained,contaminatingTrainingCandidate,backtrackingRetryCount,seedConditionNumber,durationNanos,jointValues
0,VALID_CAMPAIGN,UNIFORM,-8264552745066598554,3,AUTO,-0.0308128893820,0.848031640385,0.464231867154,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,59,true,true,2.75458284441e-08,false,false,false,false,0,58.1726278853,113958,1.78002284762|-0.187497745186|1.70027468395
0,VALID_CAMPAIGN,UNIFORM,-8264552745066598554,3,AUTO,-0.0308128893820,0.848031640385,0.464231867154,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,4.03874245675e-08,false,true,false,true,0,NaN,7833,27.1685502310|-44.7092722733|1.44131627175
1,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1200156880245720091,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,200,true,true,0.261372424269,false,false,false,false,0,115.456566741,289333,3.14159265359|-1.79872978996|2.67428074637
1,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1200156880245720091,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,14,true,false,5.53798747140e-09,false,true,false,true,0,NaN,6959,35.1727182790|-38.9540765021|-3.60890462003
2,VALID_CAMPAIGN,NEAR_SINGULARITY,-8614412132134495719,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,126,true,true,3.09874237300e-08,false,false,false,false,0,4.41605763598,196875,6.19066557548e-07|-9.90302715070e-07|5.34857122716e-08
2,VALID_CAMPAIGN,NEAR_SINGULARITY,-8614412132134495719,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.02178499528,false,false,false,true,0,NaN,377750,82.6389639067|88.5982310891|-3.14159270630
3,VALID_CAMPAIGN,MICRO_MOTION,1626067766134783146,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50782559525e-07,false,false,false,false,0,NaN,3083,6.19066557548e-07|-9.90302715070e-07|5.34857122716e-08
3,VALID_CAMPAIGN,MICRO_MOTION,1626067766134783146,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.47707496551,false,false,false,true,0,NaN,360625,134.166047709|990.302780736|-3.14159323976
4,VALID_CAMPAIGN,UNIFORM,-2025729856402562536,3,AUTO,1.10333507439,0.438222491474,0.153941610381,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,15,true,true,2.13966013854e-07,false,false,false,false,0,58.1721151439,23750,0.601703244715|-0.265993391967|-0.0197483145143
4,VALID_CAMPAIGN,UNIFORM,-2025729856402562536,3,AUTO,1.10333507439,0.438222491474,0.153941610381,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.00166786148,false,false,false,true,0,NaN,371166,-42.7935503829|1743.96083951|-3.12181580642
5,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,4007623856558816486,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,440,true,true,0.258172785528,false,false,false,false,0,17.1637745710,619250,3.14159265359|-1.92232528373|-2.63113217761
5,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,4007623856558816486,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,1.31478411002e-07,false,true,false,true,0,NaN,3792,-34.5575192466|1767.95221059|-2.67428070782
6,VALID_CAMPAIGN,NEAR_SINGULARITY,-1837382804771731674,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,107,true,true,3.35876005987e-08,false,false,false,false,0,4.54192113424,167250,6.65729532580e-07|-1.06940939094e-06|5.34856110117e-08
6,VALID_CAMPAIGN,NEAR_SINGULARITY,-1837382804771731674,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.53682914100,false,false,false,true,0,NaN,369208,134.493899356|2775.43777257|-3.14159270640
7,VALID_CAMPAIGN,MICRO_MOTION,685802945281688553,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50893967991e-07,false,false,false,false,0,NaN,3000,6.65729532580e-07|-1.06940939094e-06|5.34856110117e-08
7,VALID_CAMPAIGN,MICRO_MOTION,685802945281688553,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.09415288324,false,false,false,true,0,NaN,358583,-287.848029035|2385.57552368|-3.14159324186
8,VALID_CAMPAIGN,UNIFORM,-6342734772139564760,3,AUTO,-0.307416176306,-0.949778189561,0.398621811309,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,56,true,true,1.37727766254e-09,false,false,false,false,0,58.1720742925,85750,-1.41541741471|-0.717090500175|0.891120372569
8,VALID_CAMPAIGN,UNIFORM,-6342734772139564760,3,AUTO,-0.307416176306,-0.949778189561,0.398621811309,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,30,true,false,6.93990729600e-08,false,true,false,true,0,NaN,14167,-259.026014737|2336.62784330|-5.39206515987
9,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4780303130829363336,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,49,true,true,1.06863881257e-07,false,false,false,false,0,12.2554618978,77375,-1.29564818671|-2.23670441949|-0.467311940104
9,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4780303130829363336,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,6.91864639387e-07,false,true,false,true,0,NaN,3083,-271.472616087|2360.24097004|-6.75049701474
10,VALID_CAMPAIGN,NEAR_SINGULARITY,4424748015382284306,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51649158186e-08,false,false,false,false,0,3.22653593191,141125,3.35086461820e-07|-5.08920334279e-07|5.34856127915e-08
10,VALID_CAMPAIGN,NEAR_SINGULARITY,4424748015382284306,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,16,true,false,2.41853188265e-08,false,true,false,true,0,NaN,7666,-289.159263841|2368.98589580|-6.28318525369
11,VALID_CAMPAIGN,MICRO_MOTION,8436882701399814148,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456024741e-07,false,false,false,false,0,NaN,2541,3.35086461820e-07|-5.08920334279e-07|5.34856127915e-08
11,VALID_CAMPAIGN,MICRO_MOTION,8436882701399814148,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.50731158594e-07,false,true,false,true,0,NaN,459,-289.159263841|2368.98589580|-6.28318525369
12,VALID_CAMPAIGN,UNIFORM,2756827125054247311,3,AUTO,0.296711370198,-0.640244301742,-0.0694512601812,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,44,true,true,2.23725341527e-07,false,false,false,false,0,58.1723644370,65083,-0.125650661939|-1.63892734913|-0.844870894588
12,VALID_CAMPAIGN,UNIFORM,2756827125054247311,3,AUTO,0.296711370198,-0.640244301742,-0.0694512601812,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,5.40229270456e-08,false,true,false,true,0,NaN,5500,-301.718545381|2392.25467495|-7.12805616547
13,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2722851314084551497,3,AUTO,-0.459095454863,-0.145846762073,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,37,true,true,2.51546391341e-10,false,false,false,false,0,5.71305399638,57041,-1.29564788757|-2.23670437718|-0.467311960738
13,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2722851314084551497,3,AUTO,-0.459095454863,-0.145846762073,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,15,true,false,9.26664656228e-07,false,true,false,true,0,NaN,8084,-302.888543502|2391.65689680|-6.75049709802
14,VALID_CAMPAIGN,NEAR_SINGULARITY,-5277093787232805179,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51644752354e-08,false,false,false,false,0,3.22653599914,140875,3.35078549956e-07|-5.08906929278e-07|5.34856128127e-08
14,VALID_CAMPAIGN,NEAR_SINGULARITY,-5277093787232805179,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,16,true,false,4.20003910929e-08,false,true,false,true,0,NaN,7667,-320.575190697|2400.40182288|-6.28318525369
15,VALID_CAMPAIGN,MICRO_MOTION,-4236715836354594620,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456027764e-07,false,false,false,false,0,NaN,2750,3.35078549956e-07|-5.08906929278e-07|5.34856128127e-08
15,VALID_CAMPAIGN,MICRO_MOTION,-4236715836354594620,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.51540140361e-07,false,true,false,true,0,NaN,542,-320.575190697|2400.40182288|-6.28318525369
16,VALID_CAMPAIGN,UNIFORM,-2910492626130888147,3,AUTO,-0.192411469556,0.752130447605,-0.116952991646,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,86,true,true,6.52384592827e-07,false,false,false,false,0,58.1723642414,132167,1.83256187607|0.257577244590|-2.01554936423
16,VALID_CAMPAIGN,UNIFORM,-2910492626130888147,3,AUTO,-0.192411469556,0.752130447605,-0.116952991646,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.09409805816,false,false,false,true,0,NaN,349667,-340.469280540|2435.82653139|-7.40956994735
17,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-1736219276584591664,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,71,true,true,2.82544243716e-08,false,false,false,false,0,445.200926039,115792,3.14159265359|-2.37713807570|-2.67428068091
17,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-1736219276584591664,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,4.97625830290e-10,false,true,false,true,0,NaN,6500,-350.650007286|2434.33446618|-6.75049726871
18,VALID_CAMPAIGN,NEAR_SINGULARITY,-1132956928555405391,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,108,true,true,1.28835725941e-08,false,false,false,false,0,13.0507964181,167208,2.94136054629e-07|-4.39512373548e-07|5.34856130471e-08
18,VALID_CAMPAIGN,NEAR_SINGULARITY,-1132956928555405391,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,16,true,false,2.44896347224e-08,false,true,false,true,0,NaN,8000,-376.991117928|2488.14138085|-6.28318525369
19,VALID_CAMPAIGN,MICRO_MOTION,-4126973376096331283,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50460195724e-07,false,false,false,false,0,NaN,2708,2.94136054629e-07|-4.39512373548e-07|5.34856130471e-08
19,VALID_CAMPAIGN,MICRO_MOTION,-4126973376096331283,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.50393838669e-07,false,true,false,true,0,NaN,584,-376.991117928|2488.14138085|-6.28318525369
20,VALID_CAMPAIGN,UNIFORM,-4407501507859559257,3,AUTO,0.280000429269,-0.918607456351,-0.0908540082666,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,40,true,true,5.43556924175e-08,false,false,false,false,0,58.1724003260,59958,-0.758131901580|-0.812431685580|-0.957311441387
20,VALID_CAMPAIGN,UNIFORM,-4407501507859559257,3,AUTO,0.280000429269,-0.918607456351,-0.0908540082666,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.31748608065,false,false,false,true,0,NaN,410709,-356.314343119|2452.61678146|-7.24098909922
21,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5685710652482521101,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,70,true,true,0.534086988670,false,false,false,false,0,12.0466773970,135666,-0.0228391591526|-2.37713844122|0.263154335666
21,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5685710652482521101,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,6.98747690584e-09,false,true,false,true,0,NaN,4208,-356.933192624|2453.18402212|-5.81587335154
22,VALID_CAMPAIGN,NEAR_SINGULARITY,4296183563071780146,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,68,true,true,3.75546443128e-08,false,false,false,false,0,2.88665667992,115500,7.36920453345e-07|-1.19010054709e-06|5.34856185965e-08
22,VALID_CAMPAIGN,NEAR_SINGULARITY,4296183563071780146,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,2.02707102514e-07,false,true,false,true,0,NaN,7083,-376.991114728|2494.42456074|-6.28318525369
23,VALID_CAMPAIGN,MICRO_MOTION,957848566402797415,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.51094611389e-07,false,false,false,false,0,NaN,3542,7.36920453345e-07|-1.19010054709e-06|5.34856185965e-08
23,VALID_CAMPAIGN,MICRO_MOTION,957848566402797415,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.86727747812e-07,false,true,false,true,0,NaN,500,-376.991114728|2494.42456074|-6.28318525369
24,VALID_CAMPAIGN,UNIFORM,3107903056864269380,3,AUTO,0.0781093975871,-0.705143563237,0.394289024439,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,48,true,true,1.88756532538e-07,false,false,false,false,0,58.1720117516,74833,-0.466343269484|-1.61899870072|0.868953779621
24,VALID_CAMPAIGN,UNIFORM,3107903056864269380,3,AUTO,0.0781093975871,-0.705143563237,0.394289024439,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,2.93544224037e-09,false,true,false,true,0,NaN,4000,-358.607906135|2461.38964217|-5.41423147867
25,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2714718716580595809,3,AUTO,-0.459095454863,-0.145846762073,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,42,true,true,8.14258297498e-09,false,false,false,false,0,5.92828277350,71042,-1.29564786441|-2.23670439138|-0.467311956714
25,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2714718716580595809,3,AUTO,-0.459095454863,-0.145846762073,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,6.93776653344e-09,false,true,false,true,0,NaN,3625,-359.437210397|2460.77193603|-6.75049727704
26,VALID_CAMPAIGN,NEAR_SINGULARITY,-1617782063960653720,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51644361016e-08,false,false,false,false,0,3.22653598162,151875,3.35077848599e-07|-5.08905739953e-07|5.34856127926e-08
26,VALID_CAMPAIGN,NEAR_SINGULARITY,-1617782063960653720,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,16,true,false,2.05616879702e-08,false,true,false,true,0,NaN,8083,-377.123858077|2469.51686061|-6.28318525369
27,VALID_CAMPAIGN,MICRO_MOTION,-3412753843269570010,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456027364e-07,false,false,false,false,0,NaN,2875,3.35077848599e-07|-5.08905739953e-07|5.34856127926e-08
27,VALID_CAMPAIGN,MICRO_MOTION,-3412753843269570010,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.50651736717e-07,false,true,false,true,0,NaN,542,-377.123858077|2469.51686061|-6.28318525369
28,VALID_CAMPAIGN,UNIFORM,-5717814608494812895,3,AUTO,-0.515093452317,-0.456847651105,-0.0535551208897,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,76,true,true,1.25008170791e-09,false,false,false,false,0,58.1723644377,142291,-1.34498951595|-1.71035949804|-0.769912966044
28,VALID_CAMPAIGN,UNIFORM,-5717814608494812895,3,AUTO,-0.515093452317,-0.456847651105,-0.0535551208897,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,30,true,false,2.24357700056e-07,false,true,false,true,0,NaN,16417,-404.464793560|2576.25804760|-8.65486430872
29,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6076758352120398607,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,15,true,true,4.16974207986e-07,false,false,false,false,0,5.10029009964,29500,-1.29564871462|-2.23670452948|-0.467311941602
29,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6076758352120398607,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,5.29063410361e-08,false,true,false,true,0,NaN,4042,-405.265452394|2578.48311469|-8.95746604224
30,VALID_CAMPAIGN,NEAR_SINGULARITY,174559330196114223,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51657732359e-08,false,false,false,false,0,3.22653585239,161208,3.35101849827e-07|-5.08946418344e-07|5.34856127825e-08
30,VALID_CAMPAIGN,NEAR_SINGULARITY,174559330196114223,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.41786621895,false,false,false,true,0,NaN,394583,-447.742235914|1494.50756166|-9.42477801601
31,VALID_CAMPAIGN,MICRO_MOTION,-6508556029662345578,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456027004e-07,false,false,false,false,0,NaN,5208,3.35101849827e-07|-5.08946418344e-07|5.34856127825e-08
31,VALID_CAMPAIGN,MICRO_MOTION,-6508556029662345578,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.811065760606,false,false,false,true,0,NaN,397458,-723.161905705|1979.30505542|-9.42477854908
32,VALID_CAMPAIGN,UNIFORM,-5153019280331440816,3,AUTO,-0.387868362310,0.837115495253,0.418481274227,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,94,true,true,3.12769157106e-07,false,false,false,false,0,58.1723641259,156667,2.57544087473|-0.917517201722|1.00192056508
32,VALID_CAMPAIGN,UNIFORM,-5153019280331440816,3,AUTO,-0.387868362310,0.837115495253,0.418481274227,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,173,true,false,1.95801627646e-09,false,true,false,true,0,NaN,87000,-645.734151668|1741.64044183|-11.5644495121
33,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5362774603004697558,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,85,true,true,0.258088007711,false,false,false,false,0,11.6164471080,159000,3.14159265359|-1.92847285406|2.62853608367
33,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5362774603004697558,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,8.49546039186e-08,false,true,false,true,0,NaN,5084,-645.257239836|1742.91493447|-12.0990586506
34,VALID_CAMPAIGN,NEAR_SINGULARITY,8225274306539055895,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,107,true,true,1.91674679639e-08,false,false,false,false,0,4.54922838966,181583,4.06929090186e-07|-6.30694346285e-07|5.34856124349e-08
34,VALID_CAMPAIGN,NEAR_SINGULARITY,8225274306539055895,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,2.06945058234e-07,false,true,false,true,0,NaN,5375,-647.168082861|1746.72550905|-12.5663705609
35,VALID_CAMPAIGN,MICRO_MOTION,-4299406276995388204,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50480590714e-07,false,false,false,false,0,NaN,3916,4.06929090186e-07|-6.30694346285e-07|5.34856124349e-08
35,VALID_CAMPAIGN,MICRO_MOTION,-4299406276995388204,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.88397903560e-07,false,true,false,true,0,NaN,541,-647.168082861|1746.72550905|-12.5663705609
36,VALID_CAMPAIGN,UNIFORM,-7484162561445702793,3,AUTO,0.400285732110,-0.371403254090,-0.133140186850,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,51,true,true,1.94799388503e-07,false,false,false,false,0,58.1723012701,79083,0.245062995503|-1.81689017117|-1.27126860748
36,VALID_CAMPAIGN,UNIFORM,-7484162561445702793,3,AUTO,0.400285732110,-0.371403254090,-0.133140186850,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,1.11795966669e-09,false,true,false,true,0,NaN,5500,-630.059568574|1723.73222122|-13.8376410338
37,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-3467704788824092005,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,23,true,true,0.601135944694,false,false,false,false,0,10.1521748445,39125,0.311829700335|-2.37713844122|-1.10130309545
37,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-3467704788824092005,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.782375658846,false,false,false,true,0,NaN,323208,-630.578028843|1724.08942059|-13.0338643916
38,VALID_CAMPAIGN,NEAR_SINGULARITY,-4279695482653290338,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,65,true,true,5.57813503560e-09,false,false,false,false,0,5.26445809657,101458,1.62989338791e-07|-2.17250525673e-07|5.34856139843e-08
38,VALID_CAMPAIGN,NEAR_SINGULARITY,-4279695482653290338,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,6.84954515069e-07,false,true,false,true,0,NaN,4625,-628.451282291|1721.81782927|-12.5663705609
39,VALID_CAMPAIGN,MICRO_MOTION,-4175986947010009634,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50566054035e-07,false,false,false,false,0,NaN,2958,1.62989338791e-07|-2.17250525673e-07|5.34856139843e-08
39,VALID_CAMPAIGN,MICRO_MOTION,-4175986947010009634,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,8.07844769880e-07,false,true,false,true,0,NaN,459,-628.451282291|1721.81782927|-12.5663705609
40,VALID_CAMPAIGN,UNIFORM,-872413513572175433,3,AUTO,0.0630995547512,0.381649524318,-0.139595974920,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,73,true,true,1.13763930576e-10,false,false,false,false,0,58.1725153516,114625,2.51695046354|-2.15249105015|-1.35366203097
