trialIndex,cohort,scenario,seed,linkCount,jointMode,targetX,targetY,targetZ,branch,reportedConverged,validatedSuccess,status,detailCode,iterations,stateFinite,jointLimitsValid,independentResidualMeters,nonFiniteEncountered,unsafeSuccess,exceptionContained,contaminatingTrainingCandidate,backtrackingRetryCount,seedConditionNumber,durationNanos,jointValues
153,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-1547755824717592086,3,REVOLUTE_ONLY,-0.459095454863,-0.145846762073,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,6.23462318901e-07,false,true,false,true,0,NaN,3791,-562.345085996|-2196.73771680|-3.60890435129
154,VALID_CAMPAIGN,NEAR_SINGULARITY,4372179932704503123,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51644191954e-08,false,false,false,false,0,3.22653599811,201833,3.35077545499e-07|-5.08905221533e-07|5.34856128174e-08
154,VALID_CAMPAIGN,NEAR_SINGULARITY,4372179932704503123,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.53670555362,false,false,false,true,0,NaN,383375,-605.263594584|-1092.20151509|-3.14159270921
155,VALID_CAMPAIGN,MICRO_MOTION,3607075656794495273,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456024249e-07,false,false,false,false,0,NaN,5708,3.35077545499e-07|-5.08905221533e-07|5.34856128174e-08
155,VALID_CAMPAIGN,MICRO_MOTION,3607075656794495273,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.939306458044,false,false,false,true,0,NaN,373417,-208.251365792|-2292.83988802|-3.14159324199
156,VALID_CAMPAIGN,UNIFORM,-6016951001343929971,3,REVOLUTE_ONLY,-0.610222845549,0.360732604385,0.393332620146,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,126,true,true,6.56006671224e-09,false,false,false,false,0,58.1723644372,269333,2.67763892099|0.147084817732|2.27745352315
156,VALID_CAMPAIGN,UNIFORM,-6016951001343929971,3,REVOLUTE_ONLY,-0.610222845549,0.360732604385,0.393332620146,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,3.94956556419e-07,false,true,false,true,0,NaN,6958,-198.384285854|-2337.19786649|-4.00573321481
157,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-5484446951781020754,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.298209743404,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,59,true,true,1.38502924754e-09,false,false,false,false,0,43.4281060485,132750,3.14159260523|-2.37713835976|2.67428069133
157,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-5484446951781020754,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,8.13776210679e-07,false,true,false,true,0,NaN,4917,-191.811041322|-2377.82790107|-3.60890244574
158,VALID_CAMPAIGN,NEAR_SINGULARITY,1738028808613547628,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,108,true,true,1.28834265231e-08,false,false,false,false,0,13.0508093010,236625,2.94133436360e-07|-4.39507933410e-07|5.34856131147e-08
158,VALID_CAMPAIGN,NEAR_SINGULARITY,1738028808613547628,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.900139932453,false,false,false,true,0,NaN,402333,-220.736025405|-1680.64613932|-3.14159270630
159,VALID_CAMPAIGN,MICRO_MOTION,433995358099715823,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50460194799e-07,false,false,false,false,0,NaN,8209,2.94133436360e-07|-4.39507933410e-07|5.34856131147e-08
159,VALID_CAMPAIGN,MICRO_MOTION,433995358099715823,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.878421962695,false,false,false,true,0,NaN,382542,-264.685067057|-1388.12793685|-3.14159313780
160,VALID_CAMPAIGN,UNIFORM,8619908505002774176,3,REVOLUTE_ONLY,-0.329972618183,0.677432597814,-0.145942982437,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,70,true,true,5.44584867369e-08,false,false,false,false,0,58.1724003257,159208,2.49990692023|-0.894984420005|-1.64556108963
160,VALID_CAMPAIGN,UNIFORM,8619908505002774176,3,REVOLUTE_ONLY,-0.329972618183,0.677432597814,-0.145942982437,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,2.32461141504e-07,false,true,false,true,0,NaN,4208,-267.677052827|-1452.31080577|-1.64554862198
161,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,6618996357297132449,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.298209743404,GUARDED_PRODUCTION,false,false,MAX_ITERATIONS_REACHED,MAX_ITERATIONS_LIMIT_REACHED,800,true,true,0.389781478028,false,false,false,false,0,73.7779943776,2823833,3.14159265359|-1.60029563008|-2.67428074637
161,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,6618996357297132449,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,3.69188950399e-08,false,true,false,true,0,NaN,6583,-287.115677186|-1417.52727512|-18.3822439534
162,VALID_CAMPAIGN,NEAR_SINGULARITY,6989736690446451793,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,147,true,true,8.99358469245e-07,false,false,false,false,0,4.20702900794,344000,-0.132755406585|0.225061618191|5.34805000578e-08
162,VALID_CAMPAIGN,NEAR_SINGULARITY,6989736690446451793,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,2.06944276279e-07,false,true,false,true,0,NaN,4917,-289.026520352|-1413.71670046|-18.8495558681
163,VALID_CAMPAIGN,MICRO_MOTION,6669071589964120929,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,9.86195806308e-07,false,false,false,false,0,NaN,4584,-0.132755406585|0.225061618191|5.34805000578e-08
163,VALID_CAMPAIGN,MICRO_MOTION,6669071589964120929,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.88397509516e-07,false,true,false,true,0,NaN,542,-289.026520352|-1413.71670046|-18.8495558681
164,VALID_CAMPAIGN,UNIFORM,-424374848213579811,3,REVOLUTE_ONLY,0.450141872518,0.411208986436,-0.0639437906992,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,47,true,true,7.99111741092e-07,false,false,false,false,0,58.1584425249,100958,-0.426246473605|2.12906458200|-0.818225480545
164,VALID_CAMPAIGN,UNIFORM,-424374848213579811,3,REVOLUTE_ONLY,0.450141872518,0.411208986436,-0.0639437906992,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.09916628122,false,false,false,true,0,NaN,320709,-276.853427710|-1434.48893407|-19.6682828055
165,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-623764215004437569,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,13,true,true,0.782990646402,false,false,false,false,0,4.70831923427,30625,-0.630246044365|2.37713844122|-0.797759510344
165,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-623764215004437569,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,2.22624414456e-09,false,true,false,true,0,NaN,3708,-275.251783487|-1436.10768304|-19.3168678786
166,VALID_CAMPAIGN,NEAR_SINGULARITY,5773981020750313872,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,55,true,true,2.96754811391e-08,false,false,false,false,0,4.07251698066,115167,-0.132739809294|0.225035165261|5.34856113899e-08
166,VALID_CAMPAIGN,NEAR_SINGULARITY,5773981020750313872,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,15,true,false,8.34343291517e-08,false,true,false,true,0,NaN,7459,-289.026522569|-1407.43351139|-18.8495558681
167,VALID_CAMPAIGN,MICRO_MOTION,8356332735405376435,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50662990397e-07,false,false,false,false,0,NaN,3250,-0.132739809294|0.225035165261|5.34856113899e-08
167,VALID_CAMPAIGN,MICRO_MOTION,8356332735405376435,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.55033699028e-07,false,true,false,true,0,NaN,459,-289.026522569|-1407.43351139|-18.8495558681
168,VALID_CAMPAIGN,UNIFORM,-4267706844469432608,3,REVOLUTE_ONLY,-0.140965498874,-0.582799772537,0.441786501834,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,68,true,true,5.42295547337e-09,false,false,false,false,0,58.1721357667,149042,-2.31213608430|1.74789791701|1.97739908889
168,VALID_CAMPAIGN,UNIFORM,-4267706844469432608,3,REVOLUTE_ONLY,-0.140965498874,-0.582799772537,0.441786501834,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.938203318970,false,false,false,true,0,NaN,319625,-264.651361011|-1449.00414860|-17.6835038645
169,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2736280476501673386,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,360,true,true,0.208425070943,false,false,false,false,0,7.71433490984,739958,-3.14159265359|2.37713844122|2.66430630609
169,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2736280476501673386,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,3.35253158322e-07,false,true,false,true,0,NaN,2750,-265.276047841|-1447.63847377|-18.3822438710
170,VALID_CAMPAIGN,NEAR_SINGULARITY,-4529061067064114637,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,149,true,true,3.09457689235e-09,false,false,false,false,0,4.50097085664,326500,-0.132739332170|0.225034356563|5.34856144951e-08
170,VALID_CAMPAIGN,NEAR_SINGULARITY,-4529061067064114637,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,7.26451893796e-07,false,true,false,true,0,NaN,6125,-282.743325719|-1419.99990157|-18.8495558681
171,VALID_CAMPAIGN,MICRO_MOTION,-2555438216929639672,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50670040607e-07,false,false,false,false,0,NaN,3209,-0.132739332170|0.225034356563|5.34856144951e-08
171,VALID_CAMPAIGN,MICRO_MOTION,-2555438216929639672,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,8.40576039779e-07,false,true,false,true,0,NaN,542,-282.743325719|-1419.99990157|-18.8495558681
172,VALID_CAMPAIGN,UNIFORM,-2032877407909481691,3,REVOLUTE_ONLY,-0.224815302446,0.749673454996,-0.121954710911,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,63,true,true,1.63874052201e-09,false,false,false,false,0,58.1725543948,140334,1.13418280953|1.55415555380|-1.16558207888
172,VALID_CAMPAIGN,UNIFORM,-2032877407909481691,3,REVOLUTE_ONLY,-0.224815302446,0.749673454996,-0.121954710911,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,5.64746333849e-08,false,true,false,true,0,NaN,3834,-255.020486196|-1465.23226896|-20.0151376213
173,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4734556880290327093,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,45,true,true,0.479682609853,false,false,false,false,0,11.0682294508,100209,0.544075805146|2.37713844122|0.131142285644
173,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4734556880290327093,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,4.39901597485e-08,false,true,false,true,0,NaN,5416,-260.926085645|-1441.63330735|-16.1752751543
174,VALID_CAMPAIGN,NEAR_SINGULARITY,-6493865467285861074,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,73,true,true,2.86108364606e-08,false,false,false,false,0,2.81127301405,157041,-0.132739790187|0.225035132870|5.34856168180e-08
174,VALID_CAMPAIGN,NEAR_SINGULARITY,-6493865467285861074,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.01086502723,false,false,false,true,0,NaN,376708,-212.477368193|-1081.58490900|-15.7079633208
175,VALID_CAMPAIGN,MICRO_MOTION,1922686307230485546,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50636730789e-07,false,false,false,false,0,NaN,3416,-0.132739790187|0.225035132870|5.34856168180e-08
175,VALID_CAMPAIGN,MICRO_MOTION,1922686307230485546,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.23252746790,false,false,false,true,0,NaN,368709,-328.326127378|-1265.50161294|-15.7079638557
176,VALID_CAMPAIGN,UNIFORM,-1076398626647846196,3,REVOLUTE_ONLY,0.429829210069,0.304009731213,-0.0571746310454,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,51,true,true,9.36958534066e-09,false,false,false,false,0,58.1721526520,121500,-0.694345058602|2.31521156988|-0.786478626761
176,VALID_CAMPAIGN,UNIFORM,-1076398626647846196,3,REVOLUTE_ONLY,0.429829210069,0.304009731213,-0.0571746310454,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,14,true,false,5.20382332382e-10,false,true,false,true,0,NaN,8583,-319.435349292|-1264.12647320|-14.9214846343
177,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6717857873374811719,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,9,true,true,0.815226616885,false,false,false,false,0,4.14931176438,22791,-0.856619405364|2.37713844122|-0.780211282487
177,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6717857873374811719,3,REVOLUTE_ONLY,-0.348352552625,0.0303650801085,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,14,true,false,2.24942991377e-08,false,true,false,true,0,NaN,7833,-304.734487099|-1321.84605235|-15.2406512806
178,VALID_CAMPAIGN,NEAR_SINGULARITY,-8987698216637030363,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,54,true,true,2.28490392532e-08,false,false,false,false,0,4.01432822958,114667,-0.132739686779|0.225034957574|5.34856120299e-08
178,VALID_CAMPAIGN,NEAR_SINGULARITY,-8987698216637030363,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.783550269304,false,false,false,true,0,NaN,380042,-515.796175973|-2246.58752445|-15.7079633226
179,VALID_CAMPAIGN,MICRO_MOTION,1518515158652144754,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50534930602e-07,false,false,false,false,0,NaN,3333,-0.132739686779|0.225034957574|5.34856120299e-08
179,VALID_CAMPAIGN,MICRO_MOTION,1518515158652144754,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.73384566549,false,false,false,true,0,NaN,381542,-624.575355601|-2236.08217498|-15.7079638564
180,VALID_CAMPAIGN,UNIFORM,520776080210072534,3,REVOLUTE_ONLY,0.366838543557,-0.837984817271,0.283035709875,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,45,true,true,3.47674284120e-11,false,false,false,false,0,58.1722432499,147708,-1.99021534363|1.51138926331|0.412639897605
180,VALID_CAMPAIGN,UNIFORM,520776080210072534,3,REVOLUTE_ONLY,0.366838543557,-0.837984817271,0.283035709875,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.434993024407,false,false,false,true,0,NaN,374833,-598.169098976|-2030.11461645|-16.1205937542
181,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1088429125055991225,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,782,true,true,0.605820671355,false,false,false,false,0,5.04976699295,1593500,-3.14159265359|2.37713844122|-0.598273609740
181,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1088429125055991225,3,REVOLUTE_ONLY,-0.348352548809,0.0303651238838,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,2.64591557994e-08,false,true,false,true,0,NaN,4459,-600.218093099|-2025.96954274|-15.2406512653
182,VALID_CAMPAIGN,NEAR_SINGULARITY,5943475997160337377,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,78,true,true,1.63742023026e-08,false,false,false,false,0,3.53264528011,166250,-0.132739570564|0.225034760584|5.34856127217e-08
182,VALID_CAMPAIGN,NEAR_SINGULARITY,5943475997160337377,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.725675995156,false,false,false,true,0,NaN,367625,-748.366467246|-2190.95121186|-15.7079633215
183,VALID_CAMPAIGN,MICRO_MOTION,8742546557581233302,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50499503907e-07,false,false,false,false,0,NaN,3208,-0.132739570564|0.225034760584|5.34856127217e-08
183,VALID_CAMPAIGN,MICRO_MOTION,8742546557581233302,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.37543182080,false,false,false,true,0,NaN,366625,-582.800118191|-1645.47187686|-15.7079638565
184,VALID_CAMPAIGN,UNIFORM,8332401273789499064,3,REVOLUTE_ONLY,0.873120760517,-0.510690236756,-0.0521769237373,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,30,true,true,4.09877363968e-08,false,false,false,false,0,58.1723450812,67917,-1.04033764168|1.03520107763|-0.763674999983
184,VALID_CAMPAIGN,UNIFORM,8332401273789499064,3,REVOLUTE_ONLY,0.873120760517,-0.510690236756,-0.0521769237373,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.489403509413,false,false,false,true,0,NaN,323583,-660.235657492|-1474.94372002|-14.9432045256
185,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5332609540733577389,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,63,true,true,0.384771410322,false,false,false,false,0,9.71331105430,137875,-3.14159265359|2.37713844122|-1.31870338504
185,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5332609540733577389,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,5.67169588027e-08,false,true,false,true,0,NaN,3958,-662.260850804|-1465.23714159|-15.2406512624
186,VALID_CAMPAIGN,NEAR_SINGULARITY,5296623031795457417,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,85,true,true,2.21652507517e-08,false,false,false,false,0,9.86755080934,184000,-0.132739674506|0.225034936771|5.34856120927e-08
186,VALID_CAMPAIGN,NEAR_SINGULARITY,5296623031795457417,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.24054389053,false,false,false,true,0,NaN,365459,-573.488979277|-675.256340370|-15.7079633215
187,VALID_CAMPAIGN,MICRO_MOTION,-4361872310777793459,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50527279744e-07,false,false,false,false,0,NaN,4958,-0.132739674506|0.225034936771|5.34856120927e-08
187,VALID_CAMPAIGN,MICRO_MOTION,-4361872310777793459,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.926006765020,false,false,false,true,0,NaN,367209,-451.621239957|101.333182120|-15.7079638561
188,VALID_CAMPAIGN,UNIFORM,2588750775163471715,3,REVOLUTE_ONLY,0.691993223092,0.271948663905,-0.123171097706,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,43,true,true,1.29813209062e-09,false,false,false,false,0,58.1722540095,94500,-0.408500287761|1.66380505886|-1.17576033392
188,VALID_CAMPAIGN,UNIFORM,2588750775163471715,3,REVOLUTE_ONLY,0.691993223092,0.271948663905,-0.123171097706,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,17,true,false,1.72075594902e-08,false,true,false,true,0,NaN,8375,-451.753139409|112.659926706|-14.5322027880
189,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5601696741416835416,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,136,true,true,2.85338190992e-08,false,false,false,false,0,10.4767562027,293667,-3.14159265359|2.37713844122|-2.67428074637
189,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,5601696741416835416,3,REVOLUTE_ONLY,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,1.85353287512e-08,false,true,false,true,0,NaN,3333,-448.632550366|105.559185473|-15.2406512868
190,VALID_CAMPAIGN,NEAR_SINGULARITY,-5531682653475591921,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,149,true,true,4.38601987978e-09,false,false,false,false,0,4.53004331245,333334,-0.132739355358|0.225034395854|5.34856141198e-08
190,VALID_CAMPAIGN,NEAR_SINGULARITY,-5531682653475591921,3,REVOLUTE_ONLY,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.06492881466,false,false,false,true,0,NaN,362333,-547.855827602|308.943900908|-15.7079633206
191,VALID_CAMPAIGN,MICRO_MOTION,-7417270980911416435,3,REVOLUTE_ONLY,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50640552977e-07,false,false,false,false,0,NaN,3083,-0.132739355358|0.225034395854|5.34856141198e-08
