model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.24065578690176945,0.07244456048486171,0.04098936876731386,0.34626374774344515,0.22726012424256395,0.07690320400379208,978.0,1.3896037139888264,0.022527729330856044,0.00042308683138495934
Logistic regression,context_10,+10 difficulty/reach,118,0.2634138838665497,0.17117399916522594,0.09685080740638181,0.3751507452823843,0.23306550500777626,0.07961419872846322,978.0,2.828567892291943,0.05526175700166883,0.0004510105015166725
Logistic regression,context_20,+20 geometry/state,128,0.2380889909016237,0.2084202693233473,0.1179248686264407,0.3268461505474737,0.1923362414257256,0.0909243114192081,978.0,2.0490879168392513,0.07577976390894037,0.0004746250876147921
Logistic regression,context_22,+22 full context,130,0.3258633668631143,0.15930905626533684,0.09013758398875471,0.44758048392518707,0.20148093180089174,0.11570852704991842,978.0,2.170054980819599,0.08147247224890937,0.00046515958577704925
MLP-24,baseline,Baseline,108,0.3183051451678521,0.10962442815554953,0.06202585924325801,0.40069603118548786,0.2337500583371203,0.09207662060397893,978.0,3.233458897340791,0.45900419775474194,0.000542485824553296
MLP-24,context_10,+10 difficulty/reach,118,0.4846982407058644,0.12179044144790734,0.0689094292715792,0.5226095560829606,0.3528381914245542,0.052266227345077736,978.0,1.1302164195771776,0.44443439933335566,0.0005784305831184611
MLP-24,context_20,+20 geometry/state,128,0.4166028036032517,0.164277764240616,0.09294889517806573,0.4637107297744884,0.2962524725491781,0.09862378902840457,978.0,2.243986679293429,0.42667857283959165,0.0005803750003299987
MLP-24,context_22,+22 full context,130,0.4410024669669987,0.10606976279715957,0.060014617981743436,0.48123112360359616,0.31926704851172744,0.09170051968173612,978.0,1.3414968069747708,0.40899605575153447,0.0005998541601002216
