trialIndex,cohort,scenario,seed,linkCount,jointMode,targetX,targetY,targetZ,branch,reportedConverged,validatedSuccess,status,detailCode,iterations,stateFinite,jointLimitsValid,independentResidualMeters,nonFiniteEncountered,unsafeSuccess,exceptionContained,contaminatingTrainingCandidate,backtrackingRetryCount,seedConditionNumber,durationNanos,jointValues
6,VALID_CAMPAIGN,NEAR_SINGULARITY,2786753620164817622,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,95,true,true,4.44308943192e-09,false,false,false,false,0,3.19605673092,1206000,1.42610820879e-07|-1.82717868146e-07|5.34856141677e-08
6,VALID_CAMPAIGN,NEAR_SINGULARITY,2786753620164817622,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.57737140442,false,false,false,true,0,NaN,2253083,-285.852577234|1461.35319791|3.14159259224
7,VALID_CAMPAIGN,MICRO_MOTION,-7759735317991640869,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50595769554e-07,false,false,false,false,0,NaN,64416,1.42610820879e-07|-1.82717868146e-07|5.34856141677e-08
7,VALID_CAMPAIGN,MICRO_MOTION,-7759735317991640869,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.67278254918,false,false,false,true,0,NaN,2125666,-738.762497618|1548.25830290|3.14159206963
8,VALID_CAMPAIGN,UNIFORM,4697242720830274346,3,AUTO,-0.727615411963,-0.700871554016,0.193243958321,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,68,true,true,7.71623999860e-08,false,false,false,false,0,58.1725332140,567542,-1.66759475371|-1.06478376859|0.108570268119
8,VALID_CAMPAIGN,UNIFORM,4697242720830274346,3,AUTO,-0.727615411963,-0.700871554016,0.193243958321,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.01172487403,false,false,false,true,0,NaN,2080333,-814.025710949|2197.62409346|3.03314900073
9,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2089304285126879480,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,29,true,true,1.50191420378e-07,false,false,false,false,0,5.21604067105,246000,-1.29564816222|-2.23670451143|0.467311951500
9,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2089304285126879480,3,AUTO,-0.459095473190,-0.145846704381,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,24,true,false,1.40620011346e-07,false,true,false,true,0,NaN,67500,-813.057298038|2179.01033606|2.67428056295
10,VALID_CAMPAIGN,NEAR_SINGULARITY,4531375484530683488,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,1.51648930046e-08,false,false,false,false,0,3.22653588275,674708,3.35086052414e-07|-5.08919642823e-07|5.34856128916e-08
10,VALID_CAMPAIGN,NEAR_SINGULARITY,4531375484530683488,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.33571205328,false,false,false,true,0,NaN,2190625,-944.414216158|1467.53249725|3.14159259880
11,VALID_CAMPAIGN,MICRO_MOTION,8616322526642367099,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50456026334e-07,false,false,false,false,0,NaN,38666,3.35086052414e-07|-5.08919642823e-07|5.34856128916e-08
11,VALID_CAMPAIGN,MICRO_MOTION,8616322526642367099,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.60114961466,false,false,false,true,0,NaN,2155125,-1057.66628383|1978.58933680|3.14159206627
12,VALID_CAMPAIGN,UNIFORM,1437498460327883756,3,AUTO,0.855756452800,-0.0810049959739,-0.145306329009,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,45,true,true,5.44343184477e-07,false,false,false,false,0,58.1723641261,382208,0.283336655224|-0.624008099896|-1.47206707850
12,VALID_CAMPAIGN,UNIFORM,1437498460327883756,3,AUTO,0.855756452800,-0.0810049959739,-0.145306329009,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,4.51545345696e-07,false,true,false,true,0,NaN,36042,-1055.83423946|1967.22995941|4.61368700454
13,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2191390432355221850,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,106,true,true,4.86601115487e-07,false,false,false,false,0,78.2632939659,811667,-2.52639290393|-1.25496720835|-2.67428068532
13,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2191390432355221850,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,8.17550167309e-09,false,true,false,true,0,NaN,32459,-1053.66428458|1962.82642009|-0.467311948969
14,VALID_CAMPAIGN,NEAR_SINGULARITY,-3754436383959895736,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,171,true,true,5.49648181955e-09,false,false,false,false,0,4.59042468089,1223959,-0.132739375295|0.225034429638|5.34855264341e-08
14,VALID_CAMPAIGN,NEAR_SINGULARITY,-3754436383959895736,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,2.06942699305e-07,false,true,false,true,0,NaN,30958,-1055.57512783|1966.63699480|5.34852652333e-08
15,VALID_CAMPAIGN,MICRO_MOTION,-2922685092760977224,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50617190101e-07,false,false,false,false,0,NaN,31000,-0.132739375295|0.225034429638|5.34855264341e-08
15,VALID_CAMPAIGN,MICRO_MOTION,-2922685092760977224,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.88375982260e-07,false,true,false,true,0,NaN,5084,-1055.57512783|1966.63699480|5.34852652333e-08
16,VALID_CAMPAIGN,UNIFORM,8228025236006327640,3,AUTO,-1.01306644055,-0.146756604491,-0.0923764249243,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,148,true,true,0.0794689047358,false,false,false,false,13,58.1725165874,939708,-3.14159265359|0.538550432486|-1.28542902104
16,VALID_CAMPAIGN,UNIFORM,8228025236006327640,3,AUTO,-1.01306644055,-0.146756604491,-0.0923764249243,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,3.32824222232e-07,false,true,false,true,0,NaN,25375,-963.982544044|1890.74384190|-0.965983123036
17,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1730548982655024869,3,AUTO,-0.348352552625,0.0303650801085,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,75,true,true,0.346009129075,false,false,false,false,0,55.5600806692,443375,-3.14159265359|2.37713844122|-2.67428074637
17,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1730548982655024869,3,AUTO,-0.348352552625,0.0303650801085,0.298209743404,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.782375658318,false,false,false,true,0,NaN,2099292,-957.303664689|1881.16905328|0.467493777695
18,VALID_CAMPAIGN,NEAR_SINGULARITY,6667711494104737115,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,149,true,true,4.38601987978e-09,false,false,false,false,0,4.53004331245,1010584,-0.132739355358|0.225034395854|5.34856141198e-08
18,VALID_CAMPAIGN,NEAR_SINGULARITY,6667711494104737115,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,6.84950483591e-07,false,true,false,true,0,NaN,37333,-955.176918264|1878.89746195|5.34845966465e-08
19,VALID_CAMPAIGN,MICRO_MOTION,2998425282954429744,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50640552977e-07,false,false,false,false,0,NaN,36167,-0.132739355358|0.225034395854|5.34856141198e-08
19,VALID_CAMPAIGN,MICRO_MOTION,2998425282954429744,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,8.07841475742e-07,false,true,false,true,0,NaN,5667,-955.176918264|1878.89746195|5.34845966465e-08
20,VALID_CAMPAIGN,UNIFORM,8363128991763335692,3,AUTO,0.555800692660,0.447157736154,-0.0320250842805,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,42,true,true,3.77907120052e-07,false,false,false,false,0,58.1725340657,278708,-0.395090986638|1.93713334677|-0.676280625520
20,VALID_CAMPAIGN,UNIFORM,8363128991763335692,3,AUTO,0.555800692660,0.447157736154,-0.0320250842805,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,3.63868903822e-09,false,true,false,true,0,NaN,26958,-968.005628443|1899.45909567|-0.676280655755
21,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,7592722872427294621,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,17,true,true,0.972191418089,false,false,false,false,0,4.66701366025,130125,-0.737016075088|2.37713844122|-0.747220054900
21,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,7592722872427294621,3,AUTO,-0.459095473190,-0.145846704381,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,3.90895418735e-08,false,true,false,true,0,NaN,21708,-968.906185224|1901.56844363|-0.467311969971
22,VALID_CAMPAIGN,NEAR_SINGULARITY,7505642207949643494,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,54,true,true,3.86800880321e-08,false,false,false,false,0,3.91166589314,2002667,-0.132739970889|0.225035439212|5.34856106374e-08
22,VALID_CAMPAIGN,NEAR_SINGULARITY,7505642207949643494,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,15,true,false,8.24189558911e-07,false,true,false,true,0,NaN,58292,-986.592847299|1910.31339272|5.34844243169e-08
23,VALID_CAMPAIGN,MICRO_MOTION,6260229467922711702,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50978242650e-07,false,false,false,false,0,NaN,38584,-0.132739970889|0.225035439212|5.34856106374e-08
23,VALID_CAMPAIGN,MICRO_MOTION,6260229467922711702,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,9.26433769605e-07,false,true,false,true,0,NaN,5875,-986.592847299|1910.31339272|5.34844243169e-08
24,VALID_CAMPAIGN,UNIFORM,-1332693361796511523,3,AUTO,0.111075939987,0.842504478714,-0.138669339993,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,54,true,true,5.24120250990e-07,false,false,false,false,0,58.1719938043,296166,0.939672690658|1.18830208839|-1.34005795898
24,VALID_CAMPAIGN,UNIFORM,-1332693361796511523,3,AUTO,0.111075939987,0.842504478714,-0.138669339993,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,12,true,false,2.26371135880e-08,false,true,false,true,0,NaN,39417,-998.086788521|1942.69255747|-1.34006071527
25,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3224308943691733951,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,447,true,true,0.132100890694,false,false,false,false,0,24.9592681441,2187458,2.72363471952|2.37713844122|-2.67041779924
25,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3224308943691733951,3,AUTO,-0.348352548809,0.0303651238838,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,7.88078211446e-11,false,true,false,true,0,NaN,29875,-1006.69191511|1957.84796339|-0.467311960642
26,VALID_CAMPAIGN,NEAR_SINGULARITY,-2488650740948053302,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,195,true,true,5.98509767693e-07,false,false,false,false,0,4.51879038295,979708,-0.132750012379|0.225052468440|5.14494609792e-08
26,VALID_CAMPAIGN,NEAR_SINGULARITY,-2488650740948053302,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,7.29133520204e-07,false,true,false,true,0,NaN,41750,-1024.15919192|1985.48653484|5.34845319741e-08
27,VALID_CAMPAIGN,MICRO_MOTION,3497511785849074509,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,7.32246631856e-07,false,false,false,false,0,NaN,39209,-0.132750012379|0.225052468440|5.14494609792e-08
27,VALID_CAMPAIGN,MICRO_MOTION,3497511785849074509,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,8.42808233942e-07,false,true,false,true,0,NaN,86083,-1024.15919192|1985.48653484|5.34845319741e-08
28,VALID_CAMPAIGN,UNIFORM,-888881359922316736,3,AUTO,0.314630007788,0.432163138879,-0.144632811412,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,58,true,true,3.08559377408e-09,false,false,false,false,0,58.1631780548,342458,0.0514573749857|2.11749955790|-1.45186617777
28,VALID_CAMPAIGN,UNIFORM,-888881359922316736,3,AUTO,0.314630007788,0.432163138879,-0.144632811412,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,5.55645554601e-08,false,true,false,true,0,NaN,43000,-1003.47810263|1958.59795126|-1.45186474028
29,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,7104991948958233316,3,AUTO,-0.348352552625,0.0303650801085,0.0217902565965,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,36,true,true,0.655235869427,false,false,false,false,0,23.4009612268,253208,0.0248885875666|2.37713844122|-1.08074600057
29,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,7104991948958233316,3,AUTO,-0.348352552625,0.0303650801085,0.0217902565965,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,12,true,false,2.70649715395e-08,false,true,false,true,0,NaN,307875,-996.058767332|1938.72038608|3.60890465715
30,VALID_CAMPAIGN,NEAR_SINGULARITY,-4215871622486489316,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,65,true,true,1.67890952688e-08,false,false,false,false,0,5.62031603476,348000,-0.132739578011|0.225034773207|5.34855921744e-08
30,VALID_CAMPAIGN,NEAR_SINGULARITY,-4215871622486489316,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.15214009942,false,false,false,true,0,NaN,1243667,-1242.73719725|1964.61675397|3.14159260364
31,VALID_CAMPAIGN,MICRO_MOTION,-5433513058529212559,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50499312715e-07,false,false,false,false,0,NaN,33500,-0.132739578011|0.225034773207|5.34855921744e-08
31,VALID_CAMPAIGN,MICRO_MOTION,-5433513058529212559,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.57575583745,false,false,false,true,0,NaN,3139916,-1128.01413000|1983.13491427|3.14159214631
32,VALID_CAMPAIGN,UNIFORM,-3415528027143168977,3,AUTO,-0.872868609775,0.793255308518,0.199762671028,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,83,true,true,3.36746181650e-07,false,false,false,false,0,58.1723387546,725750,2.15400300776|0.536404295136|0.129970126590
32,VALID_CAMPAIGN,UNIFORM,-3415528027143168977,3,AUTO,-0.872868609775,0.793255308518,0.199762671028,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.00099938098,false,false,false,true,0,NaN,1595083,-1249.18363699|2402.18439023|3.01746190718
33,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,176518249348688975,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,49,true,true,0.252562984048,false,false,false,false,0,15.4244318590,309166,1.18847810213|2.37713844122|0.445632217339
33,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,176518249348688975,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,2.76639757658e-08,false,true,false,true,0,NaN,53292,-1253.49546855|2429.21557616|2.67428066022
34,VALID_CAMPAIGN,NEAR_SINGULARITY,-5235549872360019096,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,86,true,true,2.72152353509e-08,false,false,false,false,0,3.24004391924,430375,-0.132739765140|0.225035090411|5.34856116957e-08
34,VALID_CAMPAIGN,NEAR_SINGULARITY,-5235549872360019096,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.954974941725,false,false,false,true,0,NaN,572500,-1243.30427445|4182.50126917|3.14159259988
35,VALID_CAMPAIGN,MICRO_MOTION,-350354731277458931,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50605934844e-07,false,false,false,false,0,NaN,29500,-0.132739765140|0.225035090411|5.34856116957e-08
35,VALID_CAMPAIGN,MICRO_MOTION,-350354731277458931,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,1.66395020436,false,false,false,true,0,NaN,563041,-1122.41389779|4752.34699708|3.14159206608
36,VALID_CAMPAIGN,UNIFORM,-6968498390111891657,3,AUTO,-0.363301956770,-0.693229494356,0.466008466319,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,68,true,true,2.94067533054e-08,false,false,false,false,0,58.1721744825,359417,-2.47461395011|1.17912328155|1.64264578237
36,VALID_CAMPAIGN,UNIFORM,-6968498390111891657,3,AUTO,-0.363301956770,-0.693229494356,0.466008466319,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,4.89138970694e-07,false,true,false,true,0,NaN,9417,-1120.88158332|4757.55037786|1.64266664155
37,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,728229518276490452,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,360,true,true,0.208425070977,false,false,false,false,0,76.6668782621,1684708,-3.14159265359|2.37713844122|2.66430630509
37,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,728229518276490452,3,AUTO,-0.348352548809,0.0303651238838,0.298209743404,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,8.12714687009e-07,false,true,false,true,0,NaN,10708,-1115.26538348|4753.99415888|8.95746524583
38,VALID_CAMPAIGN,NEAR_SINGULARITY,2755170942328799842,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,GUARDED_PRODUCTION,true,true,SUCCESS_WITH_WARNING,NEAR_SINGULARITY_WARNING,149,true,true,3.09458309153e-09,false,false,false,false,0,4.50097085354,741750,-0.132739332171|0.225034356563|5.34856144936e-08
38,VALID_CAMPAIGN,NEAR_SINGULARITY,2755170942328799842,3,AUTO,1.20360000122,-0.0799999580359,0.160000016409,UNGUARDED_REFERENCE,false,false,MAX_ITERATIONS_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,800,true,false,0.748649193221,false,false,false,true,0,NaN,573917,-1118.00892721|4824.32645626|9.42477768627
39,VALID_CAMPAIGN,MICRO_MOTION,5861135293078955660,3,AUTO,1.20360001345,-0.0799995383945,0.160000180503,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.50670040921e-07,false,false,false,false,0,NaN,27375,-0.132739332171|0.225034356563|5.34856144936e-08
