model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.23930202896813915,0.07471350352444694,0.04227314414450071,0.34675142904480044,0.22704946051705577,0.07992213095928112,1467.0,1.4343551474729963,0.03356734740858277,0.0006352049191870416
Logistic regression,context_10,+10 difficulty/reach,118,0.26437890434627365,0.17119799621117324,0.09686438501330048,0.3797323179301135,0.23761670049753303,0.0804545475218253,1467.0,3.0908106540157303,0.10412119799487603,0.0006271598394960165
Logistic regression,context_20,+20 geometry/state,128,0.22016857499988843,0.21425260738389107,0.12122482453671533,0.3130794328528014,0.18046199694432566,0.09363519501538843,1467.0,2.279810697313276,0.13200086809229106,0.0007212049094960093
Logistic regression,context_22,+22 full context,130,0.328999867406305,0.1636779439262394,0.09260951488649442,0.45028583274542067,0.20739029715171506,0.1207288331489996,1467.0,2.2020926070862212,0.13845874999727434,0.0006935520068509504
MLP-24,baseline,Baseline,108,0.32261451956899073,0.12177056376639411,0.06889818241450213,0.4064757196592837,0.2388832714332637,0.0981830934540766,1467.0,3.4431361595263428,0.6578766528400593,0.0008118885792403793
MLP-24,context_10,+10 difficulty/reach,118,0.491308319816447,0.11152492159894492,0.0631011646363727,0.5065873167085021,0.35951471137155355,0.03725684794432095,1467.0,1.300137743030102,0.8077291736699408,0.0007889271752598385
MLP-24,context_20,+20 geometry/state,128,0.4189406606456305,0.15241507710231417,0.08623694807770708,0.4738874060114959,0.30692346413052135,0.09333078568760896,1467.0,2.367798480153952,0.7721864027456226,0.0008744550868868828
MLP-24,context_22,+22 full context,130,0.45607894448210784,0.08859536966140935,0.05012754931250971,0.518356591733313,0.3453726552824798,0.0759329859233362,1467.0,1.24113700860304,0.6605948821816128,0.0008631875922825808
