seed,model,stage,stage_label,feature_count,train_rows,validation_rows,test_rows,held_out_robot,accuracy,balanced_accuracy,macro_f1,reachable_macro_f1,reachable_test_rows,log_loss,fit_seconds,inference_seconds
102,MLP-24,context_20,+20 geometry/state,128,5748,1002,2250,preset-03-revolute,0.8173333333333334,0.5681069630649462,0.5427639971426556,0.5119899845061968,1471,0.8598029391318038,0.4888532080221921,0.0008204170153476298
102,Logistic regression,context_22,+22 full context,130,5748,1002,2250,preset-03-revolute,0.7342222222222222,0.5450694263719473,0.4937164241381109,0.4135132765091725,1471,1.1972826714885016,0.1400253750034608,0.0007597079966217279
102,MLP-24,context_22,+22 full context,130,5748,1002,2250,preset-03-revolute,0.8244444444444444,0.5629584001432741,0.5452306091242228,0.5081851072871048,1471,0.928753343150859,0.658443458029069,0.0008649580413475633
103,Logistic regression,baseline,Baseline,108,5718,1032,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,1.4097089752023777,0.015151416999287903,0.0004885829985141754
103,MLP-24,baseline,Baseline,108,5718,1032,2250,preset-04-prismatic,0.3471111111111111,0.3333333333333333,0.17178049048718794,0.0,1469,7.445466722803253,0.3782243340392597,0.0011027079890482128
103,Logistic regression,context_10,+10 difficulty/reach,118,5718,1032,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,6.485283938260038,0.06165162497200072,0.0005873339832760394
103,MLP-24,context_10,+10 difficulty/reach,118,5718,1032,2250,preset-04-prismatic,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1469,0.0008903967915552953,0.5418055420159362,0.0008619999862276018
103,Logistic regression,context_20,+20 geometry/state,128,5718,1032,2250,preset-04-prismatic,0.10755555555555556,0.05491263898343544,0.0658234734122127,0.09429183713228133,1469,2.7099889231942464,0.13687175000086427,0.0005521670100279152
103,MLP-24,context_20,+20 geometry/state,128,5718,1032,2250,preset-04-prismatic,0.9728888888888889,0.6528250510551395,0.6470708795681475,0.3262657861198007,1469,0.10428434156645798,0.457233915978577,0.000787207973189652
103,Logistic regression,context_22,+22 full context,130,5718,1032,2250,preset-04-prismatic,0.3426666666666667,0.3290653008962868,0.17014233697451175,0.0,1469,2.723823708242612,0.15038970799650997,0.0005494580254890025
103,MLP-24,context_22,+22 full context,130,5718,1032,2250,preset-04-prismatic,0.6395555555555555,0.48264125255275697,0.42565010576793344,0.20623726688606803,1469,1.3166128335583722,0.43070245801936835,0.0008183339959941804
104,Logistic regression,baseline,Baseline,108,5674,1076,2250,preset-04-revolute,0.5164444444444445,0.25532849923093826,0.23843233815532985,0.21889519876097055,1464,1.3598779795993037,0.035805583000183105,0.0005360000068321824
104,MLP-24,baseline,Baseline,108,5674,1076,2250,preset-04-revolute,0.5142222222222222,0.2542298395956933,0.25347792748384274,0.1864221785636324,1464,2.8108839681486377,0.4551162500283681,0.0007955830078572035
104,Logistic regression,context_10,+10 difficulty/reach,118,5674,1076,2250,preset-04-revolute,0.656,0.356992136714627,0.35641789677459795,0.29651482126190265,1464,0.8672714364608262,0.096959084039554,0.0005792090087197721
104,MLP-24,context_10,+10 difficulty/reach,118,5674,1076,2250,preset-04-revolute,0.6404444444444445,0.35165172159814956,0.3751140945198121,0.3189562647609307,1464,1.3408000682172916,0.5426487080403604,0.0007249999907799065
104,Logistic regression,context_20,+20 geometry/state,128,5674,1076,2250,preset-04-revolute,0.6813333333333333,0.40100956778160385,0.4132596960178589,0.34954311821816103,1464,0.7011503973622663,0.0833246250404045,0.0006389580084942281
104,MLP-24,context_20,+20 geometry/state,128,5674,1076,2250,preset-04-revolute,0.6831111111111111,0.35018404422457267,0.31205569721470783,0.2639931742921776,1464,3.116432116972889,0.5149761670036241,0.0007770420052111149
104,Logistic regression,context_22,+22 full context,130,5674,1076,2250,preset-04-revolute,0.7448888888888889,0.4848407453139094,0.47940948651664267,0.4055894027725014,1464,0.5272337359949796,0.10474824998527765,0.0006177920149639249
104,MLP-24,context_22,+22 full context,130,5674,1076,2250,preset-04-revolute,0.7271111111111112,0.398964831800156,0.3935754880158142,0.34844649021864216,1464,1.2027440483879703,0.6446844169986434,0.0009922920144163072
105,Logistic regression,baseline,Baseline,108,5717,1033,2250,preset-02-revolute,0.11955555555555555,0.40721940214326,0.12329947676208064,0.003172445048719692,1464,1.8586013515845792,0.027821917028632015,0.0005351669969968498
105,MLP-24,baseline,Baseline,108,5717,1033,2250,preset-02-revolute,0.4062222222222222,0.5418096166097525,0.2756856552492323,0.22993319654083633,1464,1.3536647199122127,0.4092653749976307,0.0007590830209665
105,Logistic regression,context_10,+10 difficulty/reach,118,5717,1033,2250,preset-02-revolute,0.003111111111111111,0.3333333333333333,0.002067641411903707,0.003172445048719692,1464,4.002865708333526,0.13937995897140354,0.0008215419948101044
105,MLP-24,context_10,+10 difficulty/reach,118,5717,1033,2250,preset-02-revolute,0.5924444444444444,0.48522391776289786,0.4326696334742734,0.349310609187163,1464,1.3456291950049264,0.9773863750160672,0.00074562500230968
105,Logistic regression,context_20,+20 geometry/state,128,5717,1033,2250,preset-02-revolute,0.003111111111111111,0.3333333333333333,0.002067641411903707,0.003172445048719692,1464,4.3172294501339525,0.1600417920271866,0.0005567499902099371
105,MLP-24,context_20,+20 geometry/state,128,5717,1033,2250,preset-02-revolute,0.7097777777777777,0.48407147106056764,0.4777194953452913,0.3738035023096677,1464,1.4498212862359496,1.214423416997306,0.000767334015108645
105,Logistic regression,context_22,+22 full context,130,5717,1033,2250,preset-02-revolute,0.1817777777777778,0.4468934743744926,0.17356493198967363,0.0069342664888212184,1464,3.2811214870931606,0.15756870800396428,0.0005890830070711672
105,MLP-24,context_22,+22 full context,130,5717,1033,2250,preset-02-revolute,0.46,0.5852271376726326,0.3972338175436714,0.3061930608773323,1464,1.2889750304333898,0.4833063750411384,0.0008513749926351011
106,Logistic regression,baseline,Baseline,108,5821,929,2250,preset-03-revolute,0.47244444444444444,0.3822812341719905,0.32277129763185175,0.3397804333122378,1471,1.136451965427154,0.05332758399890736,0.0005442909896373749
106,MLP-24,baseline,Baseline,108,5821,929,2250,preset-03-revolute,0.7577777777777778,0.5154138578508326,0.49600428787759054,0.45737474244936926,1471,0.9428919998527859,0.537809582951013,0.000770582992117852
106,Logistic regression,context_10,+10 difficulty/reach,118,5821,929,2250,preset-03-revolute,0.6546666666666666,0.4946688465596029,0.44183356385628497,0.32550364590005343,1471,1.1635557260181548,0.10654900001827627,0.0005466660368256271
106,MLP-24,context_10,+10 difficulty/reach,118,5821,929,2250,preset-03-revolute,0.8102222222222222,0.5188704852570399,0.5213127313340533,0.4858234519104084,1471,1.2680183762600676,0.8452614170382731,0.000759374990593642
106,Logistic regression,context_20,+20 geometry/state,128,5821,929,2250,preset-03-revolute,0.6644444444444444,0.504077854918191,0.44911165409976644,0.33878608552222644,1471,1.1838494742572372,0.1077844169922173,0.0005612079985439777
106,MLP-24,context_20,+20 geometry/state,128,5821,929,2250,preset-03-revolute,0.7928888888888889,0.5753826005926846,0.5310032911251186,0.4794689584341043,1471,1.1421266101465863,0.6963313339510933,0.0008780420175753534
106,Logistic regression,context_22,+22 full context,130,5821,929,2250,preset-03-revolute,0.7391111111111112,0.5475204067641042,0.4967996157564258,0.4208501316442625,1471,1.2009546696860458,0.14610383298713714,0.0005757500184699893
106,MLP-24,context_22,+22 full context,130,5821,929,2250,preset-03-revolute,0.8,0.532675307885392,0.5222212071380717,0.48002185719224294,1471,1.6216982899037349,1.0934406670276076,0.0007907910039648414
107,Logistic regression,baseline,Baseline,108,5755,995,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,1.3956728886371423,0.014888083969708532,0.0007621250115334988
107,MLP-24,baseline,Baseline,108,5755,995,2250,preset-04-prismatic,0.32622222222222225,0.3132735808792147,0.2185499478934048,0.0,1469,6.845255137653554,0.7118337500141934,0.0008789580315351486
107,Logistic regression,context_10,+10 difficulty/reach,118,5755,995,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,6.667261159238819,0.06529624998802319,0.0005655830027535558
107,MLP-24,context_10,+10 difficulty/reach,118,5755,995,2250,preset-04-prismatic,0.9546666666666667,0.6435216700703427,0.6342452578568587,0.3213446168312177,1469,0.11688668938870041,0.5489700000034645,0.0007327090133912861
107,Logistic regression,context_20,+20 geometry/state,128,5755,995,2250,preset-04-prismatic,0.041777777777777775,0.02132970274563195,0.027293844367015097,0.040093836638942205,1469,3.0878705190633884,0.13747945800423622,0.0008066250011324883
107,MLP-24,context_20,+20 geometry/state,128,5755,995,2250,preset-04-prismatic,0.3471111111111111,0.3333333333333333,0.17178049048718794,0.0,1469,7.761935404084566,0.7096246249857359,0.0008464999846182764
107,Logistic regression,context_22,+22 full context,130,5755,995,2250,preset-04-prismatic,0.3417777777777778,0.3282116944088775,0.17003869541182973,0.0,1469,3.074237748127775,0.14817545900586993,0.000579125015065074
107,MLP-24,context_22,+22 full context,130,5755,995,2250,preset-04-prismatic,0.42533333333333334,0.3654740290662016,0.2613181139355119,0.08511480601741885,1469,1.7333256624473243,0.6737109170062467,0.0007933339802548289
108,Logistic regression,baseline,Baseline,108,5734,1016,2250,preset-04-revolute,0.52,0.25708635464733026,0.23845918679302966,0.21801432958034803,1464,1.3972726022208521,0.0352545419591479,0.0007163750124163926
108,MLP-24,baseline,Baseline,108,5734,1016,2250,preset-04-revolute,0.6684444444444444,0.3314168992137914,0.2727101698038189,0.22603292948120535,1464,2.6649406566009763,0.6653760829940438,0.0007116659544408321
108,Logistic regression,context_10,+10 difficulty/reach,118,5734,1016,2250,preset-04-revolute,0.6724444444444444,0.35713153009263215,0.3414208463099831,0.28759417557302097,1464,0.9943699740285195,0.09053741599200293,0.0005709999823011458
108,MLP-24,context_10,+10 difficulty/reach,118,5734,1016,2250,preset-04-revolute,0.6831111111111111,0.37979659358556644,0.37593457943925235,0.31743000746856137,1464,3.018449011932959,1.0438551669940352,0.0007600000244565308
108,Logistic regression,context_20,+20 geometry/state,128,5734,1016,2250,preset-04-revolute,0.6786666666666666,0.38041951711136157,0.3838944722679723,0.325272501829147,1464,0.770328347240898,0.09358650003559887,0.0005775419995188713
108,MLP-24,context_20,+20 geometry/state,128,5734,1016,2250,preset-04-revolute,0.6111111111111112,0.31035710784820686,0.29886541195875377,0.24144029565189576,1464,3.2334614563528223,1.1045220830128528,0.0007773330435156822
108,Logistic regression,context_22,+22 full context,130,5734,1016,2250,preset-04-revolute,0.7524444444444445,0.4725948122281267,0.4751230590305074,0.4136027611162008,1464,0.5154955348730024,0.10290774999884889,0.0005824160180054605
108,MLP-24,context_22,+22 full context,130,5734,1016,2250,preset-04-revolute,0.6937777777777778,0.46685720092701094,0.45159840356295383,0.3505307556801494,1464,1.519879605700665,0.8516689170501195,0.0007747500203549862
109,Logistic regression,baseline,Baseline,108,5705,1045,2250,preset-02-revolute,0.12355555555555556,0.4097574732092499,0.12660589450682966,0.008181095205635083,1464,1.851871166817278,0.022524665982928127,0.00048808404244482517
109,MLP-24,baseline,Baseline,108,5705,1045,2250,preset-02-revolute,0.5844444444444444,0.424577487469501,0.3582364149075985,0.28747743103358603,1464,0.9433359225675388,0.5667313340236433,0.0007324169855564833
109,Logistic regression,context_10,+10 difficulty/reach,118,5705,1045,2250,preset-02-revolute,0.003111111111111111,0.3333333333333333,0.002067641411903707,0.003172445048719692,1464,4.148195193299203,0.13888358295662329,0.0005216250428929925
109,MLP-24,context_10,+10 difficulty/reach,118,5705,1045,2250,preset-02-revolute,0.5271111111111111,0.49152389138849567,0.42822689317544044,0.3100919089522036,1464,1.3870874007093623,1.0110754999914207,0.0007570000016130507
109,Logistic regression,context_20,+20 geometry/state,128,5705,1045,2250,preset-02-revolute,0.003111111111111111,0.3333333333333333,0.002067641411903707,0.003172445048719692,1464,3.8328721780323347,0.14629349997267127,0.0005716669838875532
109,MLP-24,context_20,+20 geometry/state,128,5705,1045,2250,preset-02-revolute,0.6577777777777778,0.6261451658333251,0.499197649733341,0.4109629938198119,1464,0.7981616247682409,0.6208298749988899,0.0009937919676303864
109,Logistic regression,context_22,+22 full context,130,5705,1045,2250,preset-02-revolute,0.18444444444444444,0.44868200513195894,0.17637930776018984,0.008799451099718305,1464,3.0084979111447483,0.15568579197861254,0.0006372500211000443
109,MLP-24,context_22,+22 full context,130,5705,1045,2250,preset-02-revolute,0.82,0.6940908808890839,0.5770241503834447,0.47581852311458483,1464,0.521440792822691,0.4927695840015076,0.0008790420251898468
110,Logistic regression,baseline,Baseline,108,5754,996,2250,preset-03-revolute,0.48844444444444446,0.390002154708037,0.3331321093739889,0.3571383558622428,1471,1.1520519240220453,0.0545439999550581,0.0005549589986912906
110,MLP-24,baseline,Baseline,108,5754,996,2250,preset-03-revolute,0.7626666666666667,0.4962310098864721,0.48914730653843486,0.4565794502506235,1471,1.4841331343106252,1.0285193750169128,0.000716332986485213
110,Logistic regression,context_10,+10 difficulty/reach,118,5754,996,2250,preset-03-revolute,0.6471111111111111,0.49298425663971884,0.4375378577911884,0.31030379239334466,1471,1.150138241019285,0.14759170898469165,0.0006168749532662332
110,MLP-24,context_10,+10 difficulty/reach,118,5754,996,2250,preset-03-revolute,0.7968888888888889,0.506176596512731,0.5086944937386574,0.47056072176561187,1471,0.771672594166637,0.5193647500127554,0.0008990000351332128
110,Logistic regression,context_20,+20 geometry/state,128,5754,996,2250,preset-03-revolute,0.6595555555555556,0.5028287538791741,0.4462548770641941,0.3299429281186378,1471,1.2218415113734578,0.154748875007499,0.0006378329708240926
110,MLP-24,context_20,+20 geometry/state,128,5754,996,2250,preset-03-revolute,0.8217777777777778,0.5487012987012987,0.5390957986863305,0.5033790841109408,1471,1.0592159477138132,1.2700477909529582,0.0008142919978126884
110,Logistic regression,context_22,+22 full context,130,5754,996,2250,preset-03-revolute,0.7275555555555555,0.5429290597357824,0.48976161430890935,0.4043298312639287,1471,1.1848597145930895,0.1384592920076102,0.0007077089976519346
110,MLP-24,context_22,+22 full context,130,5754,996,2250,preset-03-revolute,0.792,0.5740355582792557,0.530753845117489,0.4842304287130201,1471,0.8932387644644895,0.49125970900058746,0.0007752500241622329
111,Logistic regression,baseline,Baseline,108,5738,1012,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,1.344313622198885,0.01606741698924452,0.0007572079775854945
111,MLP-24,baseline,Baseline,108,5738,1012,2250,preset-04-prismatic,0.3426666666666667,0.3290653008962868,0.17014233697451175,0.0,1469,6.119173729845022,0.6642360420082696,0.0007888330146670341
111,Logistic regression,context_10,+10 difficulty/reach,118,5738,1012,2250,preset-04-prismatic,0.6528888888888889,0.3333333333333333,0.2633324370350453,0.3333333333333333,1469,5.681409572757803,0.049776375002693385,0.0005940420087426901
111,MLP-24,context_10,+10 difficulty/reach,118,5738,1012,2250,preset-04-prismatic,0.9942222222222222,0.6637168141592921,0.6624338624338625,0.33185185185185184,1469,0.026413121254879417,0.9962597499834374,0.0009256670018658042
111,Logistic regression,context_20,+20 geometry/state,128,5738,1012,2250,preset-04-prismatic,0.0,0.0,0.0,0.0,1469,3.6842853251740317,0.1290459589799866,0.0005520000122487545
111,MLP-24,context_20,+20 geometry/state,128,5738,1012,2250,preset-04-prismatic,0.3982222222222222,0.359428182437032,0.22695577170885814,0.048400673400673395,1469,2.456179237111473,0.5273867499781772,0.0008974170195870101
111,Logistic regression,context_22,+22 full context,130,5738,1012,2250,preset-04-prismatic,0.3471111111111111,0.3333333333333333,0.17483769867920304,0.0,1469,5.505443078070797,0.1640515420003794,0.00104750000173226
111,MLP-24,context_22,+22 full context,130,5738,1012,2250,preset-04-prismatic,0.5973333333333334,0.46108463807578853,0.3956783309298655,0.18471128608923884,1469,1.2989977822779155,0.7050082089845091,0.0008921250118874013
112,Logistic regression,baseline,Baseline,108,5747,1003,2250,preset-04-revolute,0.516,0.25510876730388926,0.2356881851400731,0.21352313167259787,1464,1.3818590468775696,0.05213012499734759,0.000643625040538609
112,MLP-24,baseline,Baseline,108,5747,1003,2250,preset-04-revolute,0.6742222222222222,0.3333333333333333,0.26847181665339354,0.2220197418375095,1464,8.295018314532696,0.8386554580065422,0.0008189579821191728
112,Logistic regression,context_10,+10 difficulty/reach,118,5747,1003,2250,preset-04-revolute,0.6595555555555556,0.35898501236404273,0.3575070205402777,0.29878687056493103,1464,0.9114800407179637,0.12180008296854794,0.0006120000034570694
112,MLP-24,context_10,+10 difficulty/reach,118,5747,1003,2250,preset-04-revolute,0.6888888888888889,0.3659666720925165,0.35057297591026026,0.30031451685389876,1464,4.179712723788558,1.3135950000141747,0.0008054170175455511
112,Logistic regression,context_20,+20 geometry/state,128,5747,1003,2250,preset-04-revolute,0.6724444444444444,0.3879191806187447,0.40123758514424773,0.3385598387588496,1464,0.7761919723774565,0.12163983302889392,0.0018287089769728482
112,MLP-24,context_20,+20 geometry/state,128,5747,1003,2250,preset-04-revolute,0.6755555555555556,0.33587269097867045,0.27670649735022657,0.23043501324501117,1464,5.207483046507659,0.7818575420533307,0.0009824170265346766
112,Logistic regression,context_22,+22 full context,130,5747,1003,2250,preset-04-revolute,0.748,0.47956328204556337,0.4787352482743264,0.4118919998772555,1464,0.5416462256368055,0.13006020803004503,0.0006626669783145189
112,MLP-24,context_22,+22 full context,130,5747,1003,2250,preset-04-revolute,0.6866666666666666,0.4859034324645079,0.45402259905409753,0.32276464723719744,1464,1.626809665130655,0.5676421669777483,0.0008556669927202165
