schemaVersion,globalRowIndex,batchId,baseRandomSeed,robotRandomSeed,randomProtocol,robotId,robotName,jointCount,jointTypes,dhThetaRad,dhDMeters,dhAMeters,dhAlphaRad,jointMinValues,jointMaxValues,jointHomeValues,ikMaxIterations,ikToleranceMeters,ikDamping,ikMaxStep,metricNumericalEpsilon,metricNearSuccessErrorMeters,metricCloseMissErrorMeters,metricStalledImprovementRatioEpsilon,metricJointLimitMarginRatio,metricEasySeedDistanceUpperMeters,metricMediumSeedDistanceUpperMeters,metricHardSeedDistanceUpperMeters,metricLogConditionNumberCap,sampleIndex,targetClass,targetSamplingStrategy,targetSourceJointValues,seedJointValues,targetX,targetY,targetZ,solutionJointValues,solverAccepted,acceptanceClass,status,detailCode,converged,finalError,iterations,initialError,improvement,improvementRatio,progressClass,seedDistanceBucket,iterationSaturationRatio,jointDeltaNorm,maxSingleJointMovement,seedMinNormalizedLimitMargin,seedConditionNumber,seedLogConditionNumber,normalizedJointTravelRms,finalMinNormalizedLimitMargin,backtrackingRetryCount,solveDurationNanos,nearLimitJointCount,nearLimitJointNames,jointLimitPressureRatio
6,10,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,10,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,-1.25009079202;-1.16896164820,-2.48934034520;1.57815259227,-0.125097315561,-0.635893439808,0.120000000000,-2.28000546952;1.16898676747,true,ACCEPTED,SUCCESS,NONE,true,5.30284282213e-06,12,0.101851157247,0.101845854404,0.999947935370,SOLVED,MEDIUM,0.0150000000000,0.459606094783,0.409165824804,0.103809179023,3.23932327842,0.510454291952,0.0720127533740,0.137125859249,0,12333,0,,0.00000000000
6,11,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,11,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_NEAR,,-0.333949832855;-1.49367824101,-0.146016687319,-0.275767248645,0.762790571017,-1.11828213108;-2.12581102893,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.647144444387,121,0.816860868440,0.169716424053,0.207766622947,IMPROVED_BUT_NOT_ENOUGH,HARD,0.151250000000,1.00735744182,0.784332298221,0.148680381114,3.52501910669,0.547161475344,0.137274314927,0.00000000000,0,90709,1,J2,0.500000000000
6,12,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,12,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_FAR,,-0.496778545630;0.243698478625,0.511908886492,-0.0232905153958,0.785709857493,-0.779979186758;1.70991288654,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.665709857493,49,0.745001012863,0.0792911553704,0.106430936336,IMPROVED_BUT_NOT_ENOUGH,HARD,0.0612500000000,1.49331419772,1.46621440792,0.420935238841,26.6437032977,1.42559458874,0.245926797373,0.0978210519959,0,47500,0,,0.00000000000
6,13,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,13,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_NEAR,,-1.32266273192;-0.917073850206,-0.743773201750,0.361969199383,-0.0918074557163,-3.14159265359;-0.594818656207,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.271580833376,58,1.24408805054,0.972507217162,0.781702884085,IMPROVED_BUT_NOT_ENOUGH,EXTREME,0.0725000000000,1.84725592976,1.81892992167,0.284300241713,6.60983206753,0.820190425738,0.211601564671,0.00000000000,1,56417,1,J1,0.500000000000
6,14,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,14,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,-1.53350148346;1.59982061957,0.576417371208;-1.34724364515,0.362011034151,-0.405119481986,0.120000000000,-0.149565382882;-1.59982083686,true,ACCEPTED,SUCCESS,NONE,true,8.84549138135e-08,19,0.466992009396,0.466991920941,0.999999810586,SOLVED,MEDIUM,0.0237500000000,0.768665204761,0.725982754091,0.183122434964,4.08813932451,0.611525688211,0.0918683258558,0.123715180915,0,18250,0,,0.00000000000
6,15,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,15,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,2.66367070365;1.55213739210,-2.62185331300;1.73915506580,-0.545622111057,-0.107876194009,0.120000000000,-3.14159265359;1.88740753619,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.316004491624,270,0.542426776541,0.226422284917,0.417424608647,IMPROVED_BUT_NOT_ENOUGH,HARD,0.337500000000,0.540469959506,0.519739340586,0.0827190851736,2.75560737635,0.440217338623,0.0634757349640,0.00000000000,0,196541,1,J1,0.500000000000
6,16,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,16,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,-0.352203588674;-0.351575661543,-1.59808179315;-0.936081359147,0.666503630204,-0.372199379387,0.120000000000,-0.351667598715;-0.352757732572,true,ACCEPTED,SUCCESS,NONE,true,7.96612553552e-05,51,0.995885639983,0.995805978728,0.999920009635,SOLVED,HARD,0.0637500000000,1.37615943749,1.24641419443,0.245657383155,6.45456245036,0.809866807124,0.170551676898,0.417029847016,0,49166,0,,0.00000000000
6,17,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,17,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_FAR,,1.26300522826;-1.31090300849,0.0167891329902,0.589193884338,0.752487258397,2.16347464236;-1.42341416094,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.632487258397,32,0.806291432871,0.173804174474,0.215559991572,IMPROVED_BUT_NOT_ENOUGH,HARD,0.0400000000000,0.907471170428,0.900469414101,0.191669910767,4.24402872619,0.627778314811,0.103051550945,0.155672316415,0,32209,0,,0.00000000000
6,18,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,18,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_FAR,,3.02411900009;1.32555375515,-0.596693731701,-0.602964759640,-0.708088353536,3.14159265359;1.04724682527,false,REJECTED,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,false,0.881665619680,10,0.892330637136,0.0106650174562,0.0119518674047,IMPROVED_BUT_NOT_ENOUGH,HARD,0.0125000000000,0.302084104988,0.278306929881,0.0186965126376,4.18030924300,0.621208410378,0.0481375129963,0.00000000000,0,9958,1,J1,0.500000000000
6,19,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,19,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_FAR,,-0.0510418477524;-1.06702950499,-0.261639525181,-1.18514358345,0.413874640770,-1.79540399178;0.0166583685466,false,REJECTED,MAX_ITERATIONS_REACHED,NEAR_SINGULARITY_WARNING,false,0.527873905940,800,1.23242258968,0.704548683742,0.571677839761,IMPROVED_BUT_NOT_ENOUGH,EXTREME,1.00000000000,2.05357704914,1.74436214403,0.249030019492,5.52419232552,0.742268790192,0.266498546484,0.214252579861,0,661416,0,,0.00000000000
6,20,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,20,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,-1.30683319981;1.48959770774,0.195258751046;-1.73405954509,0.452797227439,-0.350531284858,0.120000000000,-0.0106896515508;-1.48981955752,true,ACCEPTED,SUCCESS,NONE,true,6.67045735841e-05,8,0.0896300843267,0.0895633797531,0.999255779194,SOLVED,EASY,0.0100000000000,0.319480697478,0.244239987571,0.0921416528814,2.76987250611,0.442459779473,0.0467678108362,0.149587960255,0,7208,0,,0.00000000000
6,21,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,21,GUARANTEED_UNREACHABLE,OUTSIDE_CONSERVATIVE_REACH_BOUND_NEAR,,-0.573262478347;-1.38619843976,0.156912809656,-0.823123365377,-0.0483303771762,-1.37923758169;-0.00713907512457,false,REJECTED,MAX_ITERATIONS_REACHED,NEAR_SINGULARITY_WARNING,false,0.179646332353,800,0.325990768014,0.146344435661,0.448922024855,IMPROVED_BUT_NOT_ENOUGH,MEDIUM,1.00000000000,1.59731042644,1.37905936464,0.173960097840,3.92873018377,0.594252203481,0.246641803615,0.280487521177,0,677250,0,,0.00000000000
6,22,batch-2,2604,7621035596289092341,rkl-splitmix64-seed-v1,preset-02-revolute,2-Link Revolute Example,2,REVOLUTE;REVOLUTE,0.00000000000;0.00000000000,0.120000000000;0.00000000000,0.428400000000;0.346800000000,0.00000000000;0.00000000000,-3.14159265359;-2.12581102893,3.14159265359;2.12581102893,0.00000000000;0.00000000000,800,0.000100000000000,0.0100000000000,0.0200000000000,1.00000000000e-12,0.00100000000000,0.0100000000000,0.0100000000000,0.0500000000000,0.100000000000,0.500000000000,1.00000000000,12.0000000000,22,FK_PROVEN_REACHABLE,UNIFORM_JOINT_SPACE_FK,-1.64122429970;0.589441771009,-2.88233154499;0.548915860643,0.141874733406,-0.728467471297,0.120000000000,-1.64123434900;0.589465127715,true,ACCEPTED,SUCCESS,NONE,true,2.60801596769e-06,39,0.876480771172,0.876478163156,0.999997024446,SOLVED,HARD,0.0487500000000,1.24175943441,1.24109719598,0.0412626869857,11.5878350925,1.06400230609,0.139835223922,0.238789440584,0,37458,0,,0.00000000000
