model,stage,stage_label,feature_count,macro_f1_mean,macro_f1_std,macro_f1_ci95_half_width,balanced_accuracy_mean,reachable_macro_f1_mean,reachable_macro_f1_ci95_half_width,reachable_test_rows_mean,log_loss_mean,fit_seconds_mean,inference_seconds_mean
Logistic regression,baseline,Baseline,108,0.23797089163267468,0.07343981214339636,0.04155248540402093,0.34561876301288147,0.22400289608819182,0.07897064242728512,1304.0,1.436301780793471,0.027442336999229155,0.0005362292480034133
Logistic regression,context_10,+10 difficulty/reach,118,0.26209830347944935,0.1699538696103229,0.09616045412195172,0.379237015299851,0.2348686993533993,0.07961644552443957,1304.0,2.9368884242605997,0.0872617604181869,0.0005369061642947296
Logistic regression,context_20,+20 geometry/state,128,0.2212832164570795,0.208837354644279,0.11816085686230934,0.3148184332184504,0.1819942134350523,0.08974630393540284,1304.0,2.1217138972166225,0.10503765632650659,0.0005665939097525552
Logistic regression,context_22,+22 full context,130,0.32819363877672353,0.16111837677066965,0.09116130343594285,0.4488681086795801,0.20652224567603794,0.11857189479339063,1304.0,2.154541690202901,0.11556693391563992,0.0005836980126332492
MLP-24,baseline,Baseline,108,0.3296701670139182,0.12005724732038289,0.06792878237741677,0.40583098408580526,0.24585330329990282,0.09947540672418599,1304.0,3.431802448958056,0.6099206320844436,0.0006869375938549638
MLP-24,context_10,+10 difficulty/reach,118,0.504151850510847,0.11628098501736867,0.06579216084138438,0.5258869499462148,0.37615812656306086,0.04354593096832284,1304.0,1.1199343853555634,0.601317718741484,0.000714406002468119
MLP-24,context_20,+20 geometry/state,128,0.41988156136366445,0.1479133818451227,0.08368987420852891,0.48151918321380566,0.3182657289285258,0.10091205037658646,1304.0,2.5298019092473236,0.6668050623411546,0.0007109134166967124
MLP-24,context_22,+22 full context,130,0.44312804395684474,0.11193588991336824,0.0633336918499942,0.4997979778560488,0.3294909781479919,0.0863278593567259,1304.0,1.3663695930220097,0.5638471632507086,0.0007673609943594784
